"","Sensor","deployment","year","timestamp","depth","Temperature","PAR","Acceleration.X","Acceleration.Y","Acceleration.Z","Battery"
"980",695220,"Summer2018",2018,2018-07-23 23:07:00,9,7.577,0.29361,1.139,-0.087,0.227,3.46
"983",695220,"Summer2018",2018,2018-07-24 00:37:00,9,7.644,0.53293,1.127,-0.073,0.192,3.46
"984",695220,"Summer2018",2018,2018-07-24 01:07:00,9,7.615,0.04845,1.139,-0.077,0.185,3.46
"985",695220,"Summer2018",2018,2018-07-24 01:37:00,9,7.615,1.47563,1.139,-0.093,0.24,3.46
"986",695220,"Summer2018",2018,2018-07-24 02:07:00,9,7.625,0.74015,1.136,-0.087,0.24,3.46
"989",695220,"Summer2018",2018,2018-07-24 03:37:00,9,7.673,0.53877,1.136,-0.077,0.204,3.46
"994",695220,"Summer2018",2018,2018-07-24 06:07:00,9,7.558,1.14291,1.136,-0.079,0.192,3.46
"995",695220,"Summer2018",2018,2018-07-24 06:37:00,9,7.644,0.87732,1.135,-0.079,0.182,3.46
"996",695220,"Summer2018",2018,2018-07-24 07:07:00,9,7.711,7.02965,1.136,-0.072,0.179,3.46
"997",695220,"Summer2018",2018,2018-07-24 07:37:00,9,7.596,11.46587,1.137,-0.073,0.179,3.46
"998",695220,"Summer2018",2018,2018-07-24 08:07:00,9,7.635,17.67074,1.132,-0.089,0.236,3.46
"999",695220,"Summer2018",2018,2018-07-24 08:37:00,9,7.501,28.16881,1.129,-0.072,0.188,3.46
"1000",695220,"Summer2018",2018,2018-07-24 09:07:00,9,7.596,37.33019,1.139,-0.08,0.184,3.46
"1001",695220,"Summer2018",2018,2018-07-24 09:37:00,9,7.625,48.88186,1.136,-0.079,0.192,3.46
"1002",695220,"Summer2018",2018,2018-07-24 10:07:00,9,7.654,58.4781,1.12,-0.085,0.195,3.46
"1003",695220,"Summer2018",2018,2018-07-24 10:37:00,9,7.711,73.04757,1.132,-0.081,0.199,3.46
"1004",695220,"Summer2018",2018,2018-07-24 11:07:00,9,7.73,84.19941,1.139,-0.089,0.19,3.46
"1005",695220,"Summer2018",2018,2018-07-24 11:37:00,9,7.654,95.0156,1.132,-0.084,0.176,3.46
"1006",695220,"Summer2018",2018,2018-07-24 12:07:00,9,7.52,102.7965,1.129,-0.077,0.179,3.46
"1007",695220,"Summer2018",2018,2018-07-24 12:37:00,9,7.625,134.01638,1.145,-0.084,0.177,3.46
"1008",695220,"Summer2018",2018,2018-07-24 13:07:00,9,7.739,32.33652,1.132,-0.082,0.19,3.46
"1009",695220,"Summer2018",2018,2018-07-24 13:37:00,9,7.758,106.61398,1.136,-0.081,0.191,3.46
"1010",695220,"Summer2018",2018,2018-07-24 14:07:00,9,7.806,26.55485,1.136,-0.077,0.183,3.46
"1011",695220,"Summer2018",2018,2018-07-24 14:37:00,9,7.758,18.37119,1.132,-0.087,0.179,3.46
"1012",695220,"Summer2018",2018,2018-07-24 15:07:00,9,7.606,25.43996,1.136,-0.08,0.192,3.46
"1013",695220,"Summer2018",2018,2018-07-24 15:37:00,9,7.615,26.04702,1.136,-0.084,0.195,3.46
"1014",695220,"Summer2018",2018,2018-07-24 16:07:00,9,7.529,71.95019,1.136,-0.077,0.192,3.46
"1015",695220,"Summer2018",2018,2018-07-24 16:37:00,9,7.615,21.11464,1.137,-0.08,0.195,3.46
"1016",695220,"Summer2018",2018,2018-07-24 17:07:00,9,7.692,16.64048,1.134,-0.079,0.192,3.46
"1017",695220,"Summer2018",2018,2018-07-24 17:37:00,9,7.654,8.88586,1.132,-0.079,0.19,3.46
"1018",695220,"Summer2018",2018,2018-07-24 18:07:00,9,7.777,8.75161,1.132,-0.081,0.185,3.46
"1019",695220,"Summer2018",2018,2018-07-24 18:37:00,9,7.806,6.21246,1.136,-0.081,0.179,3.46
"1020",695220,"Summer2018",2018,2018-07-24 19:07:00,9,7.825,7.70092,1.142,-0.084,0.191,3.46
"1021",695220,"Summer2018",2018,2018-07-24 19:37:00,9,7.615,3.72292,1.136,-0.084,0.177,3.46
"1022",695220,"Summer2018",2018,2018-07-24 20:07:00,9,7.663,0.77225,1.127,-0.09,0.241,3.46
"1024",695220,"Summer2018",2018,2018-07-24 21:07:00,9,7.491,0.27901,1.134,-0.073,0.192,3.46
"1025",695220,"Summer2018",2018,2018-07-24 21:37:00,9,7.749,0.12141,1.136,-0.08,0.183,3.46
"1026",695220,"Summer2018",2018,2018-07-24 22:07:00,9,7.73,0.36073,1.135,-0.073,0.188,3.46
"1027",695220,"Summer2018",2018,2018-07-24 22:37:00,9,7.682,0.72556,1.137,-0.081,0.184,3.46
"1029",695220,"Summer2018",2018,2018-07-24 23:37:00,9,7.606,0.55044,1.136,-0.084,0.246,3.46
"1031",695220,"Summer2018",2018,2018-07-25 00:37:00,9,7.654,0.37533,1.136,-0.074,0.193,3.46
"1032",695220,"Summer2018",2018,2018-07-25 01:07:00,9,7.615,0.21189,1.136,-0.08,0.176,3.46
"1034",695220,"Summer2018",2018,2018-07-25 02:07:00,9,7.663,0.16227,1.134,-0.08,0.184,3.46
"1035",695220,"Summer2018",2018,2018-07-25 02:37:00,9,7.692,1.07286,1.127,-0.081,0.208,3.46
"1041",695220,"Summer2018",2018,2018-07-25 05:37:00,9,7.768,0.65259,1.121,-0.105,0.231,3.46
"1042",695220,"Summer2018",2018,2018-07-25 06:07:00,9,7.539,1.76456,1.121,-0.109,0.204,3.46
"1043",695220,"Summer2018",2018,2018-07-25 06:37:00,9,7.625,3.46025,1.148,-0.087,0.191,3.46
"1044",695220,"Summer2018",2018,2018-07-25 07:07:00,9,7.663,9.99491,1.148,-0.095,0.233,3.46
"1046",695220,"Summer2018",2018,2018-07-25 08:07:00,9,7.939,11.86571,1.136,-0.074,0.184,3.46
"1048",695220,"Summer2018",2018,2018-07-25 09:07:00,9,7.853,21.24306,1.126,-0.08,0.192,3.46
"1049",695220,"Summer2018",2018,2018-07-25 09:37:00,9,7.796,32.07969,1.143,-0.084,0.172,3.46
"1050",695220,"Summer2018",2018,2018-07-25 10:07:00,9,7.739,70.84989,1.136,-0.084,0.243,3.46
"1051",695220,"Summer2018",2018,2018-07-25 10:37:00,9,7.853,66.83395,1.143,-0.08,0.195,3.46
"1052",695220,"Summer2018",2018,2018-07-25 11:07:00,9,7.72,32.20227,1.136,-0.08,0.188,3.46
"1053",695220,"Summer2018",2018,2018-07-25 11:37:00,9,8.024,90.45973,1.129,-0.082,0.19,3.46
"1054",695220,"Summer2018",2018,2018-07-25 12:07:00,9,7.73,32.47661,1.134,-0.08,0.192,3.46
"1055",695220,"Summer2018",2018,2018-07-25 12:37:00,9,7.701,35.18796,1.127,-0.081,0.188,3.46
"1056",695220,"Summer2018",2018,2018-07-25 13:07:00,9,8.005,7.55791,1.144,-0.08,0.179,3.46
"1057",695220,"Summer2018",2018,2018-07-25 13:37:00,9,7.948,32.16433,1.137,-0.079,0.172,3.46
"1058",695220,"Summer2018",2018,2018-07-25 14:07:00,9,8.015,8.74869,1.148,-0.093,0.251,3.46
"1059",695220,"Summer2018",2018,2018-07-25 14:37:00,9,7.682,20.31496,1.139,-0.08,0.191,3.46
"1061",695220,"Summer2018",2018,2018-07-25 15:37:00,9,7.644,3.81631,1.134,-0.077,0.19,3.46
"1062",695220,"Summer2018",2018,2018-07-25 16:07:00,9,7.796,20.1953,1.14,-0.081,0.184,3.46
"1063",695220,"Summer2018",2018,2018-07-25 16:37:00,9,7.739,40.48515,1.136,-0.081,0.188,3.46
"1064",695220,"Summer2018",2018,2018-07-25 17:07:00,9,7.749,9.16021,1.139,-0.097,0.24,3.46
"1065",695220,"Summer2018",2018,2018-07-25 17:37:00,9,7.977,11.533,1.137,-0.09,0.24,3.46
"1066",695220,"Summer2018",2018,2018-07-25 18:07:00,9,7.977,19.71957,1.126,-0.082,0.199,3.46
"1067",695220,"Summer2018",2018,2018-07-25 18:37:00,9,8.109,10.67202,1.132,-0.079,0.198,3.46
"1068",695220,"Summer2018",2018,2018-07-25 19:07:00,9,8.42,1.50481,1.136,-0.074,0.188,3.46
"1069",695220,"Summer2018",2018,2018-07-25 19:37:00,9,7.815,0.27318,1.127,-0.087,0.19,3.46
"1070",695220,"Summer2018",2018,2018-07-25 20:07:00,9,7.711,1.52816,1.136,-0.071,0.184,3.46
"1071",695220,"Summer2018",2018,2018-07-25 20:37:00,9,7.768,0.52126,1.139,-0.079,0.172,3.46
"1072",695220,"Summer2018",2018,2018-07-25 21:07:00,9,8.034,0.12725,1.136,-0.082,0.236,3.46
"1074",695220,"Summer2018",2018,2018-07-25 22:07:00,9,7.787,1.01449,1.136,-0.074,0.184,3.46
"1075",695220,"Summer2018",2018,2018-07-25 22:37:00,9,7.682,0.92402,1.136,-0.089,0.232,3.46
"1077",695220,"Summer2018",2018,2018-07-25 23:37:00,9,8.043,0.91818,1.136,-0.077,0.184,3.46
"1078",695220,"Summer2018",2018,2018-07-26 00:07:00,9,7.568,0.28777,1.134,-0.08,0.192,3.46
"1080",695220,"Summer2018",2018,2018-07-26 01:07:00,9,7.958,1.13415,1.139,-0.084,0.176,3.46
"1081",695220,"Summer2018",2018,2018-07-26 01:37:00,9,8.138,0.21481,1.139,-0.081,0.187,3.46
"1082",695220,"Summer2018",2018,2018-07-26 02:07:00,9,8.279,1.35013,1.135,-0.077,0.185,3.46
"1083",695220,"Summer2018",2018,2018-07-26 02:37:00,9,7.853,0.34614,1.136,-0.08,0.192,3.46
"1086",695220,"Summer2018",2018,2018-07-26 04:07:00,9,7.882,0.51542,1.137,-0.077,0.188,3.46
"1088",695220,"Summer2018",2018,2018-07-26 05:07:00,9,8.166,0.03969,1.136,-0.08,0.193,3.46
"1089",695220,"Summer2018",2018,2018-07-26 05:37:00,9,7.834,0.0572,1.136,-0.085,0.2,3.46
"1090",695220,"Summer2018",2018,2018-07-26 06:07:00,9,7.815,0.85981,1.144,-0.081,0.182,3.46
"1091",695220,"Summer2018",2018,2018-07-26 06:37:00,9,7.777,0.26734,1.127,-0.08,0.192,3.46
"1092",695220,"Summer2018",2018,2018-07-26 07:07:00,9,7.967,5.96438,1.127,-0.08,0.203,3.46
"1093",695220,"Summer2018",2018,2018-07-26 07:37:00,9,7.825,13.20825,1.131,-0.084,0.183,3.46
"1094",695220,"Summer2018",2018,2018-07-26 08:07:00,9,8.034,20.29745,1.144,-0.088,0.193,3.46
"1095",695220,"Summer2018",2018,2018-07-26 08:37:00,9,7.872,27.52965,1.139,-0.088,0.192,3.46
"1096",695220,"Summer2018",2018,2018-07-26 09:07:00,9,7.825,37.98978,1.127,-0.074,0.195,3.46
"1097",695220,"Summer2018",2018,2018-07-26 09:37:00,9,8.109,51.51733,1.136,-0.089,0.233,3.46
"1098",695220,"Summer2018",2018,2018-07-26 10:07:00,9,8.024,27.03349,1.139,-0.089,0.195,3.46
"1099",695220,"Summer2018",2018,2018-07-26 10:37:00,9,7.939,87.57619,1.135,-0.081,0.209,3.46
"1101",695220,"Summer2018",2018,2018-07-26 11:37:00,9,7.891,102.70602,1.132,-0.084,0.2,3.46
"1102",695220,"Summer2018",2018,2018-07-26 12:07:00,9,7.958,108.47019,1.144,-0.08,0.19,3.46
"1104",695220,"Summer2018",2018,2018-07-26 13:07:00,9,7.967,21.82385,1.137,-0.097,0.254,3.46
"1105",695220,"Summer2018",2018,2018-07-26 13:37:00,9,7.882,43.81524,1.132,-0.084,0.238,3.46
"1106",695220,"Summer2018",2018,2018-07-26 14:07:00,9,7.967,16.73388,1.136,-0.081,0.19,3.46
"1108",695220,"Summer2018",2018,2018-07-26 15:07:00,9,8.439,12.60703,1.127,-0.08,0.188,3.46
"1109",695220,"Summer2018",2018,2018-07-26 15:37:00,9,8.241,71.04252,1.136,-0.077,0.169,3.46
"1110",695220,"Summer2018",2018,2018-07-26 16:07:00,9,7.587,56.0878,1.136,-0.072,0.182,3.46
"1111",695220,"Summer2018",2018,2018-07-26 16:37:00,9,7.958,22.00481,1.139,-0.09,0.238,3.46
"1112",695220,"Summer2018",2018,2018-07-26 17:07:00,9,8.251,29.32748,1.134,-0.079,0.191,3.46
"1113",695220,"Summer2018",2018,2018-07-26 17:37:00,9,7.958,33.84834,1.14,-0.082,0.182,3.46
"1114",695220,"Summer2018",2018,2018-07-26 18:07:00,9,7.844,11.71979,1.142,-0.084,0.216,3.46
"1115",695220,"Summer2018",2018,2018-07-26 18:37:00,9,8.109,4.51969,1.144,-0.073,0.187,3.46
"1116",695220,"Summer2018",2018,2018-07-26 19:07:00,9,8.185,5.03919,1.136,-0.08,0.184,3.46
"1117",695220,"Summer2018",2018,2018-07-26 19:37:00,9,8.317,1.62155,1.145,-0.077,0.188,3.46
"1118",695220,"Summer2018",2018,2018-07-26 20:07:00,9,7.787,2.34244,1.135,-0.085,0.211,3.46
"1119",695220,"Summer2018",2018,2018-07-26 20:37:00,9,7.625,0.0572,1.142,-0.087,0.198,3.46
"1120",695220,"Summer2018",2018,2018-07-26 21:07:00,9,7.977,0.94153,1.129,-0.082,0.185,3.46
"1122",695220,"Summer2018",2018,2018-07-26 22:07:00,9,8.024,0.57671,1.132,-0.08,0.188,3.46
"1126",695220,"Summer2018",2018,2018-07-27 00:07:00,9,7.986,0.10974,1.136,-0.089,0.241,3.46
"1127",695220,"Summer2018",2018,2018-07-27 00:37:00,9,7.986,0.53585,1.139,-0.077,0.185,3.46
"1132",695220,"Summer2018",2018,2018-07-27 03:07:00,9,8.081,2.10895,1.132,-0.072,0.176,3.46
"1133",695220,"Summer2018",2018,2018-07-27 03:37:00,9,7.929,0.62049,1.137,-0.072,0.172,3.46
"1134",695220,"Summer2018",2018,2018-07-27 04:07:00,9,7.806,0.03677,1.132,-0.08,0.209,3.46
"1136",695220,"Summer2018",2018,2018-07-27 05:07:00,9,8.005,1.19836,1.134,-0.08,0.192,3.46
"1138",695220,"Summer2018",2018,2018-07-27 06:07:00,9,8.138,1.27133,1.139,-0.093,0.233,3.46
"1139",695220,"Summer2018",2018,2018-07-27 06:37:00,9,7.863,1.40266,1.143,-0.096,0.231,3.46
"1140",695220,"Summer2018",2018,2018-07-27 07:07:00,9,7.939,5.11216,1.139,-0.088,0.179,3.46
"1141",695220,"Summer2018",2018,2018-07-27 07:37:00,9,7.948,1.93384,1.144,-0.082,0.204,3.46
"1142",695220,"Summer2018",2018,2018-07-27 08:07:00,9,7.958,22.67316,1.129,-0.09,0.216,3.46
"1143",695220,"Summer2018",2018,2018-07-27 08:37:00,9,8.223,30.24975,1.137,-0.079,0.209,3.46
"1144",695220,"Summer2018",2018,2018-07-27 09:07:00,9,8.27,32.29566,1.131,-0.08,0.204,3.46
"1145",695220,"Summer2018",2018,2018-07-27 09:37:00,9,7.939,49.83623,1.132,-0.08,0.192,3.46
"1146",695220,"Summer2018",2018,2018-07-27 10:07:00,9,8.166,65.85623,1.136,-0.077,0.179,3.46
"1147",695220,"Summer2018",2018,2018-07-27 10:37:00,9,7.996,72.1399,1.139,-0.073,0.201,3.46
"1148",695220,"Summer2018",2018,2018-07-27 11:07:00,9,7.853,85.27052,1.127,-0.077,0.211,3.46
"1149",695220,"Summer2018",2018,2018-07-27 11:37:00,9,8.251,99.40221,1.127,-0.09,0.2,3.46
"1151",695220,"Summer2018",2018,2018-07-27 12:37:00,9,8.317,116.88149,1.136,-0.088,0.224,3.46
"1152",695220,"Summer2018",2018,2018-07-27 13:07:00,9,8.166,118.74353,1.136,-0.084,0.248,3.46
"1153",695220,"Summer2018",2018,2018-07-27 13:37:00,9,8.071,12.75296,1.137,-0.077,0.188,3.46
"1154",695220,"Summer2018",2018,2018-07-27 14:07:00,9,7.834,49.90336,1.132,-0.071,0.199,3.46
"1155",695220,"Summer2018",2018,2018-07-27 14:37:00,9,8.09,93.2703,1.139,-0.077,0.206,3.46
"1156",695220,"Summer2018",2018,2018-07-27 15:07:00,9,8.43,35.37183,1.127,-0.072,0.184,3.46
"1157",695220,"Summer2018",2018,2018-07-27 15:37:00,9,8.495,76.9351,1.134,-0.079,0.195,3.46
"1158",695220,"Summer2018",2018,2018-07-27 16:07:00,9,8.128,57.36321,1.135,-0.089,0.24,3.46
"1159",695220,"Summer2018",2018,2018-07-27 16:37:00,9,8.636,19.75751,1.131,-0.079,0.19,3.46
"1160",695220,"Summer2018",2018,2018-07-27 17:07:00,9,8.071,8.69907,1.134,-0.089,0.231,3.46
"1161",695220,"Summer2018",2018,2018-07-27 17:37:00,9,7.625,7.698,1.132,-0.103,0.207,3.46
"1162",695220,"Summer2018",2018,2018-07-27 18:07:00,9,8.26,13.21409,1.135,-0.095,0.236,3.46
"1163",695220,"Summer2018",2018,2018-07-27 18:37:00,9,7.948,5.512,1.131,-0.1,0.163,3.46
"1165",695220,"Summer2018",2018,2018-07-27 19:37:00,9,8.053,2.68099,1.123,-0.08,0.188,3.46
"1166",695220,"Summer2018",2018,2018-07-27 20:07:00,9,8.204,1.62739,1.134,-0.088,0.187,3.46
"1169",695220,"Summer2018",2018,2018-07-27 21:37:00,9,8.024,0.93861,1.132,-0.08,0.191,3.46
"1172",695220,"Summer2018",2018,2018-07-27 23:07:00,9,8.701,1.5661,1.134,-0.08,0.184,3.46
"1174",695220,"Summer2018",2018,2018-07-28 00:07:00,9,8.062,1.03492,1.132,-0.093,0.179,3.46
"1178",695220,"Summer2018",2018,2018-07-28 02:07:00,9,8.392,0.60298,1.139,-0.1,0.174,3.46
"1180",695220,"Summer2018",2018,2018-07-28 03:07:00,9,8.383,0.49207,1.139,-0.089,0.179,3.46
"1182",695220,"Summer2018",2018,2018-07-28 04:07:00,9,7.929,0.51542,1.136,-0.095,0.184,3.46
"1184",695220,"Summer2018",2018,2018-07-28 05:07:00,9,8.514,0.83062,1.129,-0.093,0.177,3.46
"1186",695220,"Summer2018",2018,2018-07-28 06:07:00,9,8.223,1.78208,1.144,-0.087,0.188,3.46
"1187",695220,"Summer2018",2018,2018-07-28 06:37:00,9,8.185,1.99805,1.136,-0.09,0.163,3.46
"1188",695220,"Summer2018",2018,2018-07-28 07:07:00,9,8.147,4.49634,1.136,-0.082,0.176,3.46
"1189",695220,"Summer2018",2018,2018-07-28 07:37:00,9,8.486,11.06019,1.132,-0.081,0.176,3.46
"1190",695220,"Summer2018",2018,2018-07-28 08:07:00,9,8.495,15.45847,1.132,-0.097,0.177,3.46
"1191",695220,"Summer2018",2018,2018-07-28 08:37:00,9,8.476,23.07592,1.136,-0.097,0.232,3.46
"1192",695220,"Summer2018",2018,2018-07-28 09:07:00,9,8.194,20.99498,1.145,-0.087,0.175,3.46
"1193",695220,"Summer2018",2018,2018-07-28 09:37:00,9,8.43,43.38037,1.123,-0.084,0.182,3.46
"1194",695220,"Summer2018",2018,2018-07-28 10:07:00,9,8.608,54.85616,1.148,-0.095,0.174,3.46
"1195",695220,"Summer2018",2018,2018-07-28 10:37:00,9,8.251,64.83765,1.136,-0.096,0.158,3.46
"1196",695220,"Summer2018",2018,2018-07-28 11:07:00,9,8.523,66.90108,1.132,-0.103,0.167,3.46
"1197",695220,"Summer2018",2018,2018-07-28 11:37:00,9,8.561,42.44643,1.139,-0.106,0.238,3.46
"1198",695220,"Summer2018",2018,2018-07-28 12:07:00,9,8.692,114.43865,1.126,-0.096,0.175,3.46
"1199",695220,"Summer2018",2018,2018-07-28 12:37:00,9,9.046,110.00243,1.129,-0.084,0.184,3.46
"1201",695220,"Summer2018",2018,2018-07-28 13:37:00,9,9.628,71.23514,1.128,-0.109,0.191,3.46
"1202",695220,"Summer2018",2018,2018-07-28 14:07:00,9,8.981,81.62231,1.139,-0.095,0.236,3.46
"1203",695220,"Summer2018",2018,2018-07-28 14:37:00,9,9.655,25.78435,1.139,-0.072,0.184,3.46
"1205",695220,"Summer2018",2018,2018-07-28 15:37:00,9,9.12,3.41063,1.128,-0.093,0.233,3.46
"1206",695220,"Summer2018",2018,2018-07-28 16:07:00,9,9.655,31.04944,1.14,-0.089,0.188,3.46
"1208",695220,"Summer2018",2018,2018-07-28 17:07:00,9,9.018,13.79488,1.132,-0.084,0.184,3.46
"1209",695220,"Summer2018",2018,2018-07-28 17:37:00,9,9.443,3.52446,1.123,-0.082,0.156,3.46
"1210",695220,"Summer2018",2018,2018-07-28 18:07:00,9,9.296,15.64525,1.132,-0.084,0.184,3.46
"1211",695220,"Summer2018",2018,2018-07-28 18:37:00,9,9.434,9.32364,1.134,-0.08,0.198,3.46
"1212",695220,"Summer2018",2018,2018-07-28 19:07:00,9,8.99,5.73673,1.132,-0.088,0.176,3.46
"1213",695220,"Summer2018",2018,2018-07-28 19:37:00,9,9.462,2.90864,1.136,-0.081,0.183,3.46
"1214",695220,"Summer2018",2018,2018-07-28 20:07:00,9,9.305,0.71388,1.143,-0.08,0.182,3.46
"1220",695220,"Summer2018",2018,2018-07-28 23:07:00,9,9.416,0.14476,1.139,-0.097,0.176,3.46
"1221",695220,"Summer2018",2018,2018-07-28 23:37:00,9,9.407,0.29944,1.147,-0.081,0.176,3.46
"1223",695220,"Summer2018",2018,2018-07-29 00:37:00,9,9.6,0.70513,1.129,-0.087,0.184,3.46
"1226",695220,"Summer2018",2018,2018-07-29 02:07:00,9,9.884,0.86856,1.136,-0.084,0.179,3.46
"1229",695220,"Summer2018",2018,2018-07-29 03:37:00,9,9.388,0.80436,1.12,-0.09,0.192,3.47
"1230",695220,"Summer2018",2018,2018-07-29 04:07:00,9,9.563,1.6916,1.132,-0.093,0.167,3.47
"1231",695220,"Summer2018",2018,2018-07-29 04:37:00,9,9.572,0.01051,1.132,-0.104,0.172,3.47
"1233",695220,"Summer2018",2018,2018-07-29 05:37:00,9,9.976,0.87148,1.132,-0.1,0.184,3.47
"1235",695220,"Summer2018",2018,2018-07-29 06:37:00,9,9.6,2.39497,1.134,-0.103,0.24,3.47
"1236",695220,"Summer2018",2018,2018-07-29 07:07:00,9,9.912,4.84073,1.135,-0.109,0.176,3.47
"1237",695220,"Summer2018",2018,2018-07-29 07:37:00,9,10.176,9.51627,1.127,-0.087,0.184,3.47
"1239",695220,"Summer2018",2018,2018-07-29 08:37:00,9,10.14,22.89205,1.139,-0.113,0.236,3.47
"1240",695220,"Summer2018",2018,2018-07-29 09:07:00,9,9.903,33.67031,1.127,-0.088,0.176,3.47
"1243",695220,"Summer2018",2018,2018-07-29 10:37:00,9,10.012,63.1624,1.137,-0.116,0.22,3.47
"1244",695220,"Summer2018",2018,2018-07-29 11:07:00,9,10.04,78.89929,1.144,-0.087,0.177,3.47
"1245",695220,"Summer2018",2018,2018-07-29 11:37:00,9,10.021,87.0596,1.132,-0.089,0.172,3.47
"1246",695220,"Summer2018",2018,2018-07-29 12:07:00,9,10.14,92.03283,1.134,-0.08,0.182,3.47
"1247",695220,"Summer2018",2018,2018-07-29 12:37:00,9,10.304,100.14936,1.12,-0.093,0.174,3.47
"1248",695220,"Summer2018",2018,2018-07-29 13:07:00,9,10.185,94.76461,1.139,-0.082,0.184,3.47
"1249",695220,"Summer2018",2018,2018-07-29 13:37:00,9,10.267,61.63599,1.137,-0.1,0.175,3.47
"1250",695220,"Summer2018",2018,2018-07-29 14:07:00,9,10.167,84.64011,1.128,-0.079,0.166,3.47
"1251",695220,"Summer2018",2018,2018-07-29 14:37:00,9,10.313,77.30284,1.127,-0.103,0.191,3.47
"1252",695220,"Summer2018",2018,2018-07-29 15:07:00,9,10.231,25.18604,1.144,-0.08,0.183,3.47
"1253",695220,"Summer2018",2018,2018-07-29 15:37:00,9,10.231,25.24149,1.142,-0.124,0.216,3.47
"1254",695220,"Summer2018",2018,2018-07-29 16:07:00,9,10.085,13.25495,1.139,-0.109,0.188,3.47
"1255",695220,"Summer2018",2018,2018-07-29 16:37:00,9,10.231,38.9354,1.123,-0.081,0.179,3.47
"1257",695220,"Summer2018",2018,2018-07-29 17:37:00,9,10.231,30.29061,1.129,-0.089,0.182,3.47
"1259",695220,"Summer2018",2018,2018-07-29 18:37:00,9,10.131,12.98061,1.132,-0.109,0.159,3.47
"1260",695220,"Summer2018",2018,2018-07-29 19:07:00,9,10.403,7.55791,1.135,-0.097,0.176,3.47
"1261",695220,"Summer2018",2018,2018-07-29 19:37:00,9,10.185,3.01955,1.136,-0.095,0.175,3.47
"1262",695220,"Summer2018",2018,2018-07-29 20:07:00,9,10.367,0.0251,1.135,-0.077,0.192,3.47
"1263",695220,"Summer2018",2018,2018-07-29 20:37:00,9,10.585,0.83062,1.136,-0.08,0.182,3.47
"1264",695220,"Summer2018",2018,2018-07-29 21:07:00,9,10.458,0.52709,1.132,-0.076,0.19,3.47
"1268",695220,"Summer2018",2018,2018-07-29 23:07:00,9,10.285,0.43078,1.134,-0.073,0.199,3.47
"1269",695220,"Summer2018",2018,2018-07-29 23:37:00,9,10.376,0.82187,1.144,-0.077,0.172,3.47
"1272",695220,"Summer2018",2018,2018-07-30 01:07:00,9,10.548,0.26442,1.131,-0.074,0.192,3.47
"1273",695220,"Summer2018",2018,2018-07-30 01:37:00,9,10.575,0.09806,1.132,-0.093,0.244,3.47
"1274",695220,"Summer2018",2018,2018-07-30 02:07:00,9,10.458,0.17103,1.129,-0.08,0.184,3.47
"1275",695220,"Summer2018",2018,2018-07-30 02:37:00,9,10.431,0.65259,1.139,-0.08,0.179,3.47
"1277",695220,"Summer2018",2018,2018-07-30 03:37:00,9,10.331,1.81418,1.136,-0.08,0.192,3.47
"1279",695220,"Summer2018",2018,2018-07-30 04:37:00,9,10.276,0.84813,1.136,-0.089,0.243,3.47
"1280",695220,"Summer2018",2018,2018-07-30 05:07:00,9,10.358,0.00759,1.136,-0.079,0.199,3.47
"1281",695220,"Summer2018",2018,2018-07-30 05:37:00,9,10.349,0.90067,1.134,-0.089,0.247,3.47
"1283",695220,"Summer2018",2018,2018-07-30 06:37:00,9,10.313,2.98452,1.126,-0.08,0.231,3.47
"1284",695220,"Summer2018",2018,2018-07-30 07:07:00,9,10.249,9.6155,1.132,-0.069,0.188,3.47
"1285",695220,"Summer2018",2018,2018-07-30 07:37:00,9,10.267,15.26584,1.136,-0.074,0.199,3.47
"1286",695220,"Summer2018",2018,2018-07-30 08:07:00,9,10.185,21.45612,1.126,-0.076,0.192,3.47
"1287",695220,"Summer2018",2018,2018-07-30 08:37:00,9,10.14,31.53684,1.136,-0.08,0.191,3.47
"1288",695220,"Summer2018",2018,2018-07-30 09:07:00,9,10.258,42.54274,1.128,-0.074,0.206,3.47
"1289",695220,"Summer2018",2018,2018-07-30 09:37:00,9,10.222,53.49319,1.136,-0.069,0.192,3.47
"1290",695220,"Summer2018",2018,2018-07-30 10:07:00,9,10.258,69.63285,1.144,-0.081,0.216,3.47
"1291",695220,"Summer2018",2018,2018-07-30 10:37:00,9,10.213,84.83565,1.12,-0.08,0.211,3.47
"1292",695220,"Summer2018",2018,2018-07-30 11:07:00,9,10.249,81.68652,1.127,-0.088,0.216,3.47
"1293",695220,"Summer2018",2018,2018-07-30 11:37:00,9,10.249,112.59995,1.139,-0.093,0.214,3.47
"1295",695220,"Summer2018",2018,2018-07-30 12:37:00,9,10.44,126.67035,1.135,-0.08,0.188,3.47
"1296",695220,"Summer2018",2018,2018-07-30 13:07:00,9,10.458,130.17263,1.136,-0.076,0.176,3.47
"1297",695220,"Summer2018",2018,2018-07-30 13:37:00,9,10.458,53.0379,1.137,-0.087,0.184,3.47
"1298",695220,"Summer2018",2018,2018-07-30 14:07:00,9,10.449,40.36841,1.136,-0.08,0.184,3.47
"1299",695220,"Summer2018",2018,2018-07-30 14:37:00,9,10.331,117.1033,1.132,-0.08,0.191,3.47
"1300",695220,"Summer2018",2018,2018-07-30 15:07:00,9,10.431,90.71072,1.134,-0.073,0.187,3.47
"1301",695220,"Summer2018",2018,2018-07-30 15:37:00,9,10.458,81.84996,1.132,-0.077,0.176,3.47
