sensor,depth,Unix.Timestamp,UTC_Date_._Time,Mountain.Standard.Time,Battery,Temperature,Sensor,Gain
240115,9,1532185920,           2018-07-21 15:12:00,           2018-07-21 09:12:00,3.01,7.758,43.46185,10
240115,9,1532187720,           2018-07-21 15:42:00,           2018-07-21 09:42:00,3.01,7.606,41.81831,10
240115,9,1532189520,           2018-07-21 16:12:00,           2018-07-21 10:12:00,3.01,7.587,43.72713,10
240115,9,1532191320,           2018-07-21 16:42:00,           2018-07-21 10:42:00,3.01,7.673,42.90557,10
240115,9,1532193120,           2018-07-21 17:12:00,           2018-07-21 11:12:00,3.01,7.663,43.72301,10
240115,9,1532194920,           2018-07-21 17:42:00,           2018-07-21 11:42:00,3.01,7.654,43.74271,10
240115,9,1532196720,           2018-07-21 18:12:00,           2018-07-21 12:12:00,3.01,7.882,47.48126,10
240115,9,1532198520,           2018-07-21 18:42:00,           2018-07-21 12:42:00,3.01,7.958,43.69751,10
240115,9,1532200320,           2018-07-21 19:12:00,           2018-07-21 13:12:00,3.01,7.558,46.72307,10
240115,9,1532202120,           2018-07-21 19:42:00,           2018-07-21 13:42:00,3.01,7.701,47.07366,10
240115,9,1532203920,           2018-07-21 20:12:00,           2018-07-21 14:12:00,3.01,7.758,47.54162,10
240115,9,1532205720,           2018-07-21 20:42:00,           2018-07-21 14:42:00,3.01,7.644,45.32504,10
240115,9,1532207520,           2018-07-21 21:12:00,           2018-07-21 15:12:00,3.01,7.644,41.39653,10
240115,9,1532209320,           2018-07-21 21:42:00,           2018-07-21 15:42:00,3.01,7.596,43.3036,10
240115,9,1532211120,           2018-07-21 22:12:00,           2018-07-21 16:12:00,3.01,7.644,41.61283,10
240115,9,1532212920,           2018-07-21 22:42:00,           2018-07-21 16:42:00,3.01,7.711,42.76388,10
240115,9,1532214720,           2018-07-21 23:12:00,           2018-07-21 17:12:00,3.01,7.863,41.46395,10
240115,9,1532216520,           2018-07-21 23:42:00,           2018-07-21 17:42:00,3.01,7.701,42.99102,10
240115,9,1532218320,           2018-07-22 00:12:00,           2018-07-21 18:12:00,3.01,7.758,43.29417,10
240115,9,1532220120,           2018-07-22 00:42:00,           2018-07-21 18:42:00,3.01,7.501,40.16276,10
240115,9,1532221920,           2018-07-22 01:12:00,           2018-07-21 19:12:00,3.01,7.682,39.89866,10
240115,9,1532223720,           2018-07-22 01:42:00,           2018-07-21 19:42:00,3.01,7.606,41.2621,10
240115,9,1532225520,           2018-07-22 02:12:00,           2018-07-21 20:12:00,3.01,7.73,41.32177,10
240115,9,1532227320,           2018-07-22 02:42:00,           2018-07-21 20:42:00,3.01,7.758,42.44536,10
240115,9,1532229120,           2018-07-22 03:12:00,           2018-07-21 21:12:00,3.01,7.901,44.13948,10
240115,9,1532230920,           2018-07-22 03:42:00,           2018-07-21 21:42:00,3.01,7.796,41.38192,10
240115,9,1532232720,           2018-07-22 04:12:00,           2018-07-21 22:12:00,3.01,7.625,40.84598,10
240115,9,1532234520,           2018-07-22 04:42:00,           2018-07-21 22:42:00,3.01,7.663,39.40415,10
240115,9,1532236320,           2018-07-22 05:12:00,           2018-07-21 23:12:00,3.01,7.73,44.37514,10
240115,9,1532238120,           2018-07-22 05:42:00,           2018-07-21 23:42:00,3.01,7.777,40.76696,10
240115,9,1532239920,           2018-07-22 06:12:00,           2018-07-22 00:12:00,3.01,7.663,39.75858,10
240115,9,1532241720,           2018-07-22 06:42:00,           2018-07-22 00:42:00,3.01,7.644,40.47066,10
240115,9,1532243520,           2018-07-22 07:12:00,           2018-07-22 01:12:00,3.01,7.834,37.34547,10
240115,9,1532245320,           2018-07-22 07:42:00,           2018-07-22 01:42:00,3.01,8.005,39.41288,10
240115,9,1532247120,           2018-07-22 08:12:00,           2018-07-22 02:12:00,3.01,7.549,35.1409,10
240115,9,1532248920,           2018-07-22 08:42:00,           2018-07-22 02:42:00,3.01,7.491,39.07759,10
240115,9,1532250720,           2018-07-22 09:12:00,           2018-07-22 03:12:00,3.01,7.701,39.78639,10
240115,9,1532252520,           2018-07-22 09:42:00,           2018-07-22 03:42:00,3.01,7.596,38.36677,10
240115,9,1532254320,           2018-07-22 10:12:00,           2018-07-22 04:12:00,3.01,7.654,39.69794,10
240115,9,1532256120,           2018-07-22 10:42:00,           2018-07-22 04:42:00,3.01,7.673,38.68229,10
240115,9,1532257920,           2018-07-22 11:12:00,           2018-07-22 05:12:00,3.01,7.863,40.91075,10
240115,9,1532259720,           2018-07-22 11:42:00,           2018-07-22 05:42:00,3.01,7.73,38.39807,10
240115,9,1532261520,           2018-07-22 12:12:00,           2018-07-22 06:12:00,3.01,7.701,37.97042,10
240115,9,1532263320,           2018-07-22 12:42:00,           2018-07-22 06:42:00,3.01,7.663,40.30696,10
240115,9,1532265120,           2018-07-22 13:12:00,           2018-07-22 07:12:00,3.01,7.644,39.3157,10
240115,9,1532266920,           2018-07-22 13:42:00,           2018-07-22 07:42:00,3.01,7.825,41.80559,10
240115,9,1532268720,           2018-07-22 14:12:00,           2018-07-22 08:12:00,3.01,7.749,42.19789,10
240115,9,1532270520,           2018-07-22 14:42:00,           2018-07-22 08:42:00,3.01,7.806,37.71331,10
240115,9,1532272320,           2018-07-22 15:12:00,           2018-07-22 09:12:00,3.01,7.834,39.30864,10
240115,9,1532274120,           2018-07-22 15:42:00,           2018-07-22 09:42:00,3.01,7.739,42.0314,10
240115,9,1532275920,           2018-07-22 16:12:00,           2018-07-22 10:12:00,3.01,7.682,42.41462,10
240115,9,1532277720,           2018-07-22 16:42:00,           2018-07-22 10:42:00,3.01,7.768,39.65741,10
240115,9,1532279520,           2018-07-22 17:12:00,           2018-07-22 11:12:00,3.01,7.711,42.1019,10
240115,9,1532281320,           2018-07-22 17:42:00,           2018-07-22 11:42:00,3.01,7.796,39.40205,10
240115,9,1532283120,           2018-07-22 18:12:00,           2018-07-22 12:12:00,3.01,7.806,38.53571,10
240115,9,1532284920,           2018-07-22 18:42:00,           2018-07-22 12:42:00,3.01,7.891,35.89553,10
240115,9,1532286720,           2018-07-22 19:12:00,           2018-07-22 13:12:00,3.01,7.834,40.07584,10
240115,9,1532288520,           2018-07-22 19:42:00,           2018-07-22 13:42:00,3,7.815,34.13706,10
240115,9,1532290320,           2018-07-22 20:12:00,           2018-07-22 14:12:00,3,7.587,30.08468,10
240115,9,1532292120,           2018-07-22 20:42:00,           2018-07-22 14:42:00,3.01,7.749,33.2098,10
240115,9,1532293920,           2018-07-22 21:12:00,           2018-07-22 15:12:00,3,7.606,34.66448,10
240115,9,1532295720,           2018-07-22 21:42:00,           2018-07-22 15:42:00,3.01,7.958,37.77892,10
240115,9,1532297520,           2018-07-22 22:12:00,           2018-07-22 16:12:00,3,7.692,34.28609,10
240115,9,1532299320,           2018-07-22 22:42:00,           2018-07-22 16:42:00,3.01,7.758,31.49199,10
240115,9,1532301120,           2018-07-22 23:12:00,           2018-07-22 17:12:00,3.01,7.815,32.88932,10
240115,9,1532302920,           2018-07-22 23:42:00,           2018-07-22 17:42:00,3,7.825,32.56717,10
240115,9,1532304720,           2018-07-23 00:12:00,           2018-07-22 18:12:00,3.01,7.692,33.25766,10
240115,9,1532306520,           2018-07-23 00:42:00,           2018-07-22 18:42:00,3,7.701,34.27861,10
240115,9,1532308320,           2018-07-23 01:12:00,           2018-07-22 19:12:00,3.01,7.758,35.91593,10
240115,9,1532310120,           2018-07-23 01:42:00,           2018-07-22 19:42:00,3.01,7.834,34.0672,10
240115,9,1532311920,           2018-07-23 02:12:00,           2018-07-22 20:12:00,3,7.834,39.17149,10
240115,9,1532313720,           2018-07-23 02:42:00,           2018-07-22 20:42:00,3.01,7.768,31.7841,10
240115,9,1532315520,           2018-07-23 03:12:00,           2018-07-22 21:12:00,3,7.844,35.65833,10
240115,9,1532317320,           2018-07-23 03:42:00,           2018-07-22 21:42:00,3.01,7.73,31.61426,10
240115,9,1532319120,           2018-07-23 04:12:00,           2018-07-22 22:12:00,3.01,7.806,31.74093,10
240115,9,1532320920,           2018-07-23 04:42:00,           2018-07-22 22:42:00,3,7.596,28.8173,10
240115,9,1532322720,           2018-07-23 05:12:00,           2018-07-22 23:12:00,3.01,7.596,34.97846,10
240115,9,1532324520,           2018-07-23 05:42:00,           2018-07-22 23:42:00,3.01,7.882,38.9183,10
240115,9,1532326320,           2018-07-23 06:12:00,           2018-07-23 00:12:00,3,7.844,36.24703,10
240115,9,1532328120,           2018-07-23 06:42:00,           2018-07-23 00:42:00,3.01,7.777,37.791,10
240115,9,1532329920,           2018-07-23 07:12:00,           2018-07-23 01:12:00,3.01,7.711,33.64108,10
240115,9,1532331720,           2018-07-23 07:42:00,           2018-07-23 01:42:00,3,7.815,39.02422,10
240115,9,1532333520,           2018-07-23 08:12:00,           2018-07-23 02:12:00,3.01,7.768,35.03666,10
240115,9,1532335320,           2018-07-23 08:42:00,           2018-07-23 02:42:00,3,7.644,27.81723,10
240115,9,1532337120,           2018-07-23 09:12:00,           2018-07-23 03:12:00,3,7.644,29.08552,10
240115,9,1532338920,           2018-07-23 09:42:00,           2018-07-23 03:42:00,3,7.768,29.95794,10
240115,9,1532340720,           2018-07-23 10:12:00,           2018-07-23 04:12:00,3,7.768,29.78628,10
240115,9,1532342520,           2018-07-23 10:42:00,           2018-07-23 04:42:00,3,7.72,33.36357,10
240115,9,1532344320,           2018-07-23 11:12:00,           2018-07-23 05:12:00,3,7.711,36.96365,10
240115,9,1532346120,           2018-07-23 11:42:00,           2018-07-23 05:42:00,3,7.663,36.70018,10
240115,9,1532347920,           2018-07-23 12:12:00,           2018-07-23 06:12:00,3,7.806,37.20399,10
240115,9,1532349720,           2018-07-23 12:42:00,           2018-07-23 06:42:00,3,7.844,36.82748,10
240115,9,1532351520,           2018-07-23 13:12:00,           2018-07-23 07:12:00,3,7.711,35.82853,10
240115,9,1532353320,           2018-07-23 13:42:00,           2018-07-23 07:42:00,3,7.758,37.78311,10
240115,9,1532355120,           2018-07-23 14:12:00,           2018-07-23 08:12:00,3.01,7.787,39.2925,10
240115,9,1532356920,           2018-07-23 14:42:00,           2018-07-23 08:42:00,3,7.853,39.63003,10
240115,9,1532358720,           2018-07-23 15:12:00,           2018-07-23 09:12:00,3.01,7.796,37.06006,10
240115,9,1532360520,           2018-07-23 15:42:00,           2018-07-23 09:42:00,3,7.711,40.03644,10
240115,9,1532362320,           2018-07-23 16:12:00,           2018-07-23 10:12:00,3.01,7.777,36.88547,10
240115,9,1532364120,           2018-07-23 16:42:00,           2018-07-23 10:42:00,3,7.768,40.43957,10
240115,9,1532365920,           2018-07-23 17:12:00,           2018-07-23 11:12:00,3.01,7.882,40.19098,10
240115,9,1532367720,           2018-07-23 17:42:00,           2018-07-23 11:42:00,3,7.834,28.09642,10
240115,9,1532369520,           2018-07-23 18:12:00,           2018-07-23 12:12:00,3.01,7.72,28.36533,10
240115,9,1532371320,           2018-07-23 18:42:00,           2018-07-23 12:42:00,3,7.815,31.7426,10
240115,9,1532373120,           2018-07-23 19:12:00,           2018-07-23 13:12:00,3,7.815,29.27751,10
240115,9,1532374920,           2018-07-23 19:42:00,           2018-07-23 13:42:00,3,7.806,21.61855,10
240115,9,1532376720,           2018-07-23 20:12:00,           2018-07-23 14:12:00,3,7.825,22.0694,10
240115,9,1532378520,           2018-07-23 20:42:00,           2018-07-23 14:42:00,3,7.758,18.83773,10
240115,9,1532380320,           2018-07-23 21:12:00,           2018-07-23 15:12:00,3,7.844,23.85581,10
240115,9,1532382120,           2018-07-23 21:42:00,           2018-07-23 15:42:00,3,7.749,22.19446,10
240115,9,1532383920,           2018-07-23 22:12:00,           2018-07-23 16:12:00,3,7.701,32.97519,10
240115,9,1532385720,           2018-07-23 22:42:00,           2018-07-23 16:42:00,3,7.73,31.64053,10
240115,9,1532387520,           2018-07-23 23:12:00,           2018-07-23 17:12:00,3,7.787,32.54118,10
240115,9,1532389320,           2018-07-23 23:42:00,           2018-07-23 17:42:00,3,7.92,28.20779,10
240115,9,1532391120,           2018-07-24 00:12:00,           2018-07-23 18:12:00,3,7.758,30.02466,10
240115,9,1532392920,           2018-07-24 00:42:00,           2018-07-23 18:42:00,3,7.777,33.95178,10
240115,9,1532394720,           2018-07-24 01:12:00,           2018-07-23 19:12:00,3,7.777,33.26297,10
240115,9,1532396520,           2018-07-24 01:42:00,           2018-07-23 19:42:00,3.01,7.806,37.76872,10
240115,9,1532398320,           2018-07-24 02:12:00,           2018-07-23 20:12:00,3,7.768,36.64652,10
240115,9,1532400120,           2018-07-24 02:42:00,           2018-07-23 20:42:00,3,7.692,33.72506,10
240115,9,1532401920,           2018-07-24 03:12:00,           2018-07-23 21:12:00,3,7.815,36.6897,10
240115,9,1532403720,           2018-07-24 03:42:00,           2018-07-23 21:42:00,3.01,7.901,30.06889,10
240115,9,1532405520,           2018-07-24 04:12:00,           2018-07-23 22:12:00,3.01,7.739,30.73939,10
240115,9,1532407320,           2018-07-24 04:42:00,           2018-07-23 22:42:00,3,7.806,32.8961,10
240115,9,1532409120,           2018-07-24 05:12:00,           2018-07-23 23:12:00,3,7.758,36.52153,10
240115,9,1532410920,           2018-07-24 05:42:00,           2018-07-23 23:42:00,3,7.749,31.67826,10
240115,9,1532412720,           2018-07-24 06:12:00,           2018-07-24 00:12:00,3,7.72,32.1771,10
240115,9,1532414520,           2018-07-24 06:42:00,           2018-07-24 00:42:00,3,7.834,37.85626,10
240115,9,1532416320,           2018-07-24 07:12:00,           2018-07-24 01:12:00,3,7.796,37.8485,10
240115,9,1532418120,           2018-07-24 07:42:00,           2018-07-24 01:42:00,3,7.796,37.41596,10
240115,9,1532419920,           2018-07-24 08:12:00,           2018-07-24 02:12:00,3,7.768,33.07237,10
240115,9,1532421720,           2018-07-24 08:42:00,           2018-07-24 02:42:00,3,7.73,32.42492,10
240115,9,1532423520,           2018-07-24 09:12:00,           2018-07-24 03:12:00,3,7.711,32.66226,10
240115,9,1532425320,           2018-07-24 09:42:00,           2018-07-24 03:42:00,3,7.882,41.37927,10
240115,9,1532427120,           2018-07-24 10:12:00,           2018-07-24 04:12:00,3,7.91,39.10149,10
240115,9,1532428920,           2018-07-24 10:42:00,           2018-07-24 04:42:00,3,7.749,31.58967,10
240115,9,1532430720,           2018-07-24 11:12:00,           2018-07-24 05:12:00,3,7.625,31.88876,10
240115,9,1532432520,           2018-07-24 11:42:00,           2018-07-24 05:42:00,3,7.787,35.9225,10
240115,9,1532434320,           2018-07-24 12:12:00,           2018-07-24 06:12:00,3,7.768,35.64785,10
240115,9,1532436120,           2018-07-24 12:42:00,           2018-07-24 06:42:00,3,7.796,41.07284,10
240115,9,1532437920,           2018-07-24 13:12:00,           2018-07-24 07:12:00,3,7.882,42.0773,10
240115,9,1532439720,           2018-07-24 13:42:00,           2018-07-24 07:42:00,3,7.749,41.30353,10
240115,9,1532441520,           2018-07-24 14:12:00,           2018-07-24 08:12:00,3,7.815,40.89328,10
240115,9,1532443320,           2018-07-24 14:42:00,           2018-07-24 08:42:00,3,7.682,41.07018,10
240115,9,1532445120,           2018-07-24 15:12:00,           2018-07-24 09:12:00,3,7.834,40.71582,10
240115,9,1532446920,           2018-07-24 15:42:00,           2018-07-24 09:42:00,3,7.806,42.86631,10
240115,9,1532448720,           2018-07-24 16:12:00,           2018-07-24 10:12:00,3,7.815,43.78987,10
240115,9,1532450520,           2018-07-24 16:42:00,           2018-07-24 10:42:00,3,7.853,45.19726,10
240115,9,1532452320,           2018-07-24 17:12:00,           2018-07-24 11:12:00,3,7.91,44.61653,10
240115,9,1532454120,           2018-07-24 17:42:00,           2018-07-24 11:42:00,3,7.863,44.41867,10
240115,9,1532455920,           2018-07-24 18:12:00,           2018-07-24 12:12:00,3,7.701,45.41028,10
240115,9,1532457720,           2018-07-24 18:42:00,           2018-07-24 12:42:00,3,7.834,47.63874,10
240115,9,1532459520,           2018-07-24 19:12:00,           2018-07-24 13:12:00,3,7.91,47.32776,10
240115,9,1532461320,           2018-07-24 19:42:00,           2018-07-24 13:42:00,3,8.015,47.52492,10
240115,9,1532463120,           2018-07-24 20:12:00,           2018-07-24 14:12:00,3,7.967,46.54169,10
240115,9,1532464920,           2018-07-24 20:42:00,           2018-07-24 14:42:00,3,7.996,46.39665,10
240115,9,1532466720,           2018-07-24 21:12:00,           2018-07-24 15:12:00,3,7.768,46.32308,10
240115,9,1532468520,           2018-07-24 21:42:00,           2018-07-24 15:42:00,3,7.815,45.71308,10
240115,9,1532470320,           2018-07-24 22:12:00,           2018-07-24 16:12:00,3,7.739,46.98388,10
240115,9,1532472120,           2018-07-24 22:42:00,           2018-07-24 16:42:00,3,7.806,45.592,10
240115,9,1532473920,           2018-07-24 23:12:00,           2018-07-24 17:12:00,3,7.834,45.26321,10
240115,9,1532475720,           2018-07-24 23:42:00,           2018-07-24 17:42:00,3,7.882,46.37835,10
240115,9,1532477520,           2018-07-25 00:12:00,           2018-07-24 18:12:00,3,7.929,44.35404,10
240115,9,1532479320,           2018-07-25 00:42:00,           2018-07-24 18:42:00,3,7.929,43.47233,10
240115,9,1532481120,           2018-07-25 01:12:00,           2018-07-24 19:12:00,3,8.024,44.5424,10
