,sensor,deployment,year,Mountain.Standard.Time,Depth,Temperature,Dissolved.Oxygen,Dissolved.Oxygen.Saturation,Battery,Q
1660,214424,Summer2018,2018,           2018-08-07 00:07:00,1.5,11.328,7.220545,103.060143,3.46,1.026
1661,214424,Summer2018,2018,           2018-08-07 00:37:00,1.5,11.274,7.184547,102.416134,3.46,1.025
1662,214424,Summer2018,2018,           2018-08-07 01:07:00,1.5,11.283,7.158548,102.067145,3.46,1.025
1663,214424,Summer2018,2018,           2018-08-07 01:37:00,1.5,11.238,7.173547,102.172696,3.46,1.025
1664,214424,Summer2018,2018,           2018-08-07 02:07:00,1.5,11.22,7.171547,102.100912,3.46,1.025
1665,214424,Summer2018,2018,           2018-08-07 02:37:00,1.5,11.157,7.142549,101.537173,3.46,1.026
1666,214424,Summer2018,2018,           2018-08-07 03:07:00,1.5,11.148,7.157548,101.728801,3.46,1.025
1667,214424,Summer2018,2018,           2018-08-07 03:37:00,1.5,11.103,7.162547,101.691828,3.46,1.025
1668,214424,Summer2018,2018,           2018-08-07 04:07:00,1.5,11.076,7.168547,101.712152,3.46,1.025
1669,214424,Summer2018,2018,           2018-08-07 04:37:00,1.5,11.049,7.151548,101.40627,3.46,1.025
1670,214424,Summer2018,2018,           2018-08-07 05:07:00,1.5,11.013,7.166547,101.532538,3.46,1.025
1671,214424,Summer2018,2018,           2018-08-07 05:37:00,1.5,10.959,7.160547,101.318069,3.46,1.025
1672,214424,Summer2018,2018,           2018-08-07 06:07:00,1.5,10.959,7.151548,101.190732,3.46,1.027
1673,214424,Summer2018,2018,           2018-08-07 06:37:00,1.5,10.923,7.175546,101.443833,3.46,1.026
1674,214424,Summer2018,2018,           2018-08-07 07:07:00,1.5,10.905,7.154547,101.103869,3.46,1.025
1675,214424,Summer2018,2018,           2018-08-07 07:37:00,1.5,10.887,7.124549,100.637043,3.46,1.026
1676,214424,Summer2018,2018,           2018-08-07 08:07:00,1.5,10.887,7.150547,101.00428,3.46,1.025
1677,214424,Summer2018,2018,           2018-08-07 08:37:00,1.5,10.914,7.173546,101.393954,3.46,1.025
1678,214424,Summer2018,2018,           2018-08-07 09:07:00,1.5,10.959,7.169546,101.445406,3.46,1.024
1679,214424,Summer2018,2018,           2018-08-07 09:37:00,1.5,11.022,7.244542,102.659374,3.46,1.024
1680,214424,Summer2018,2018,           2018-08-07 10:07:00,1.5,10.986,7.238542,102.487092,3.46,1.025
1681,214424,Summer2018,2018,           2018-08-07 10:37:00,1.5,10.977,7.254541,102.691753,3.46,1.025
1682,214424,Summer2018,2018,           2018-08-07 11:07:00,1.5,11.049,7.27354,103.136075,3.46,1.025
1683,214424,Summer2018,2018,           2018-08-07 11:37:00,1.5,11.103,7.302539,103.679383,3.46,1.024
1684,214424,Summer2018,2018,           2018-08-07 12:07:00,1.5,11.148,7.344536,104.386427,3.46,1.025
1685,214424,Summer2018,2018,           2018-08-07 12:37:00,1.5,11.301,7.341537,104.720556,3.46,1.025
1686,214424,Summer2018,2018,           2018-08-07 13:07:00,1.5,11.184,7.367535,104.802227,3.46,1.025
1687,214424,Summer2018,2018,           2018-08-07 13:37:00,1.5,11.462,7.321539,104.831136,3.46,1.024
1688,214424,Summer2018,2018,           2018-08-07 14:07:00,1.5,11.587,7.333538,105.311105,3.46,1.025
1689,214424,Summer2018,2018,           2018-08-07 14:37:00,1.5,11.632,7.30954,105.077126,3.46,1.024
1690,214424,Summer2018,2018,           2018-08-07 15:07:00,1.5,11.712,7.353538,105.907577,3.46,1.025
1691,214424,Summer2018,2018,           2018-08-07 15:37:00,1.5,11.935,7.347539,106.373189,3.46,1.025
1692,214424,Summer2018,2018,           2018-08-07 16:07:00,1.5,12.192,7.333541,106.806608,3.46,1.024
1693,214424,Summer2018,2018,           2018-08-07 16:37:00,1.5,12.307,7.319542,106.887198,3.46,1.023
1694,214424,Summer2018,2018,           2018-08-07 17:07:00,1.5,12.493,7.342541,107.685105,3.46,1.024
1695,214424,Summer2018,2018,           2018-08-07 17:37:00,1.5,12.422,7.36554,107.845396,3.46,1.024
1696,214424,Summer2018,2018,           2018-08-07 18:07:00,1.5,12.572,7.358541,108.116613,3.46,1.024
1697,214424,Summer2018,2018,           2018-08-07 18:37:00,1.5,12.537,7.36554,108.132138,3.46,1.025
1698,214424,Summer2018,2018,           2018-08-07 19:07:00,1.5,12.449,7.376539,108.073848,3.46,1.024
1699,214424,Summer2018,2018,           2018-08-07 19:37:00,1.5,12.431,7.36754,107.897116,3.46,1.024
1700,214424,Summer2018,2018,           2018-08-07 20:07:00,1.5,12.431,7.398538,108.35108,3.46,1.024
1701,214424,Summer2018,2018,           2018-08-07 20:37:00,1.5,12.325,7.385538,107.895885,3.46,1.025
1702,214424,Summer2018,2018,           2018-08-07 21:07:00,1.5,12.343,7.319542,106.9763,3.46,1.024
1703,214424,Summer2018,2018,           2018-08-07 21:37:00,1.5,12.36,7.305543,106.813704,3.46,1.024
1704,214424,Summer2018,2018,           2018-08-07 22:07:00,1.5,12.343,7.283545,106.450187,3.46,1.024
1705,214424,Summer2018,2018,           2018-08-07 22:37:00,1.5,12.272,7.282544,106.260754,3.46,1.024
1706,214424,Summer2018,2018,           2018-08-07 23:07:00,1.5,12.245,7.279544,106.150554,3.46,1.025
1707,214424,Summer2018,2018,           2018-08-07 23:37:00,1.5,12.21,7.205549,104.986334,3.46,1.024
1708,214424,Summer2018,2018,           2018-08-08 00:07:00,1.5,12.174,7.278544,105.961376,3.46,1.025
1709,214424,Summer2018,2018,           2018-08-08 00:37:00,1.5,12.112,7.248546,105.372899,3.46,1.025
1710,214424,Summer2018,2018,           2018-08-08 01:07:00,1.5,12.086,7.256545,105.425496,3.46,1.025
1711,214424,Summer2018,2018,           2018-08-08 01:37:00,1.5,12.024,7.230547,104.896494,3.46,1.025
1712,214424,Summer2018,2018,           2018-08-08 02:07:00,1.5,11.997,7.228547,104.801636,3.46,1.025
1713,214424,Summer2018,2018,           2018-08-08 02:37:00,1.5,11.953,7.211548,104.448159,3.46,1.025
1714,214424,Summer2018,2018,           2018-08-08 03:07:00,1.5,11.89,7.177549,103.803299,3.46,1.025
1715,214424,Summer2018,2018,           2018-08-08 03:37:00,1.5,11.864,7.212547,104.246241,3.46,1.025
1716,214424,Summer2018,2018,           2018-08-08 04:07:00,1.5,11.81,7.179549,103.638677,3.46,1.024
1717,214424,Summer2018,2018,           2018-08-08 04:37:00,1.5,11.757,7.193548,103.712348,3.46,1.026
1718,214424,Summer2018,2018,           2018-08-08 05:07:00,1.5,11.694,7.238545,104.207563,3.46,1.025
1719,214424,Summer2018,2018,           2018-08-08 05:37:00,1.5,11.623,7.223546,103.819053,3.46,1.025
1720,214424,Summer2018,2018,           2018-08-08 06:07:00,1.5,11.605,7.171549,103.028316,3.46,1.026
1721,214424,Summer2018,2018,           2018-08-08 06:37:00,1.5,11.534,7.231545,103.717579,3.46,1.025
1722,214424,Summer2018,2018,           2018-08-08 07:07:00,1.5,11.489,7.213546,103.35032,3.46,1.026
1723,214424,Summer2018,2018,           2018-08-08 07:37:00,1.5,11.471,7.209546,103.249404,3.46,1.024
1724,214424,Summer2018,2018,           2018-08-08 08:07:00,1.5,11.453,7.275542,104.15054,3.46,1.026
1725,214424,Summer2018,2018,           2018-08-08 08:37:00,1.5,11.534,7.278542,104.391629,3.46,1.025
1726,214424,Summer2018,2018,           2018-08-08 09:07:00,1.5,11.552,7.30154,104.76567,3.46,1.025
1727,214424,Summer2018,2018,           2018-08-08 09:37:00,1.5,11.498,7.334538,105.105995,3.46,1.025
1728,214424,Summer2018,2018,           2018-08-08 10:07:00,1.5,11.569,7.326539,105.16624,3.46,1.025
1729,214424,Summer2018,2018,           2018-08-08 10:37:00,1.5,11.668,7.285542,104.82039,3.46,1.024
1730,214424,Summer2018,2018,           2018-08-08 11:07:00,1.5,11.712,7.288542,104.971489,3.46,1.024
1731,214424,Summer2018,2018,           2018-08-08 11:37:00,1.5,11.792,7.305541,105.413111,3.46,1.025
1732,214424,Summer2018,2018,           2018-08-08 12:07:00,1.5,11.828,7.33154,105.877159,3.46,1.025
1733,214424,Summer2018,2018,           2018-08-08 12:37:00,1.5,11.935,7.317541,105.938895,3.46,1.024
1734,214424,Summer2018,2018,           2018-08-08 13:07:00,1.5,12.006,7.298542,105.838613,3.46,1.024
1735,214424,Summer2018,2018,           2018-08-08 13:37:00,1.5,12.068,7.326541,106.397902,3.46,1.025
1736,214424,Summer2018,2018,           2018-08-08 14:07:00,1.5,11.988,7.356539,106.634969,3.46,1.024
1737,214424,Summer2018,2018,           2018-08-08 14:37:00,1.5,11.953,7.384537,106.95364,3.46,1.025
1738,214424,Summer2018,2018,           2018-08-08 15:07:00,1.5,12.236,7.34354,107.061411,3.46,1.025
1739,214424,Summer2018,2018,           2018-08-08 15:37:00,1.5,12.396,7.310543,106.975831,3.46,1.024
1740,214424,Summer2018,2018,           2018-08-08 16:07:00,1.5,12.334,7.365539,107.626138,3.46,1.024
1741,214424,Summer2018,2018,           2018-08-08 16:37:00,1.5,12.458,7.329542,107.407619,3.46,1.024
1742,214424,Summer2018,2018,           2018-08-08 17:07:00,1.5,12.502,7.350541,107.824823,3.46,1.025
1743,214424,Summer2018,2018,           2018-08-08 17:37:00,1.5,12.572,7.36354,108.190072,3.46,1.024
1744,214424,Summer2018,2018,           2018-08-08 18:07:00,1.5,12.555,7.419537,108.970085,3.46,1.025
1745,214424,Summer2018,2018,           2018-08-08 18:37:00,1.5,12.502,7.405537,108.631565,3.46,1.025
1746,214424,Summer2018,2018,           2018-08-08 19:07:00,1.5,12.449,7.402537,108.45475,3.46,1.024
1747,214424,Summer2018,2018,           2018-08-08 19:37:00,1.5,12.431,7.36754,107.897116,3.46,1.025
1748,214424,Summer2018,2018,           2018-08-08 20:07:00,1.5,12.572,7.313544,107.455484,3.46,1.025
1749,214424,Summer2018,2018,           2018-08-08 20:37:00,1.5,12.458,7.331542,107.436926,3.46,1.024
1750,214424,Summer2018,2018,           2018-08-08 21:07:00,1.5,12.431,7.322542,107.238135,3.46,1.024
1751,214424,Summer2018,2018,           2018-08-08 21:37:00,1.5,12.387,7.309543,106.938943,3.46,1.026
1752,214424,Summer2018,2018,           2018-08-08 22:07:00,1.5,12.396,7.283545,106.580762,3.46,1.025
1753,214424,Summer2018,2018,           2018-08-08 22:37:00,1.5,12.343,7.259546,106.099445,3.46,1.025
1754,214424,Summer2018,2018,           2018-08-08 23:07:00,1.5,12.254,7.246546,105.691419,3.46,1.025
1755,214424,Summer2018,2018,           2018-08-08 23:37:00,1.5,12.272,7.173551,104.670418,3.46,1.024
1756,214424,Summer2018,2018,           2018-08-09 00:07:00,1.5,12.254,7.221548,105.326815,3.46,1.025
1757,214424,Summer2018,2018,           2018-08-09 00:37:00,1.5,12.21,7.239547,105.48169,3.46,1.025
1758,214424,Summer2018,2018,           2018-08-09 01:07:00,1.5,12.139,7.217548,104.988076,3.46,1.026
1759,214424,Summer2018,2018,           2018-08-09 01:37:00,1.5,12.095,7.200549,104.633836,3.46,1.025
1760,214424,Summer2018,2018,           2018-08-09 02:07:00,1.5,12.05,7.160551,103.94386,3.46,1.026
1761,214424,Summer2018,2018,           2018-08-09 02:37:00,1.5,11.997,7.18255,104.134756,3.46,1.025
1762,214424,Summer2018,2018,           2018-08-09 03:07:00,1.5,11.979,7.213548,104.540378,3.46,1.025
1763,214424,Summer2018,2018,           2018-08-09 03:37:00,1.5,11.899,7.226546,104.533827,3.46,1.026
1764,214424,Summer2018,2018,           2018-08-09 04:07:00,1.5,11.846,7.224546,104.37585,3.46,1.026
1765,214424,Summer2018,2018,           2018-08-09 04:37:00,1.5,11.775,7.218546,104.116518,3.46,1.025
1766,214424,Summer2018,2018,           2018-08-09 05:07:00,1.5,11.783,7.192548,103.76091,3.46,1.026
1767,214424,Summer2018,2018,           2018-08-09 05:37:00,1.5,11.739,7.192548,103.654338,3.46,1.024
1768,214424,Summer2018,2018,           2018-08-09 06:07:00,1.5,11.677,7.216546,103.849576,3.46,1.025
1769,214424,Summer2018,2018,           2018-08-09 06:37:00,1.5,11.632,7.208547,103.625308,3.46,1.024
1770,214424,Summer2018,2018,           2018-08-09 07:07:00,1.5,11.605,7.199547,103.430546,3.46,1.025
1771,214424,Summer2018,2018,           2018-08-09 07:37:00,1.5,11.614,7.196547,103.409237,3.46,1.025
1772,214424,Summer2018,2018,           2018-08-09 08:07:00,1.5,11.632,7.227545,103.898422,3.46,1.025
1773,214424,Summer2018,2018,           2018-08-09 08:37:00,1.5,11.641,7.291541,104.840465,3.46,1.025
1774,214424,Summer2018,2018,           2018-08-09 09:07:00,1.5,11.685,7.295541,105.005995,3.46,1.025
1775,214424,Summer2018,2018,           2018-08-09 09:37:00,1.5,11.712,7.31454,105.345924,3.46,1.025
1776,214424,Summer2018,2018,           2018-08-09 10:07:00,1.5,11.775,7.300541,105.299168,3.46,1.026
1777,214424,Summer2018,2018,           2018-08-09 10:37:00,1.5,11.748,7.275543,104.872453,3.46,1.024
1778,214424,Summer2018,2018,           2018-08-09 11:07:00,1.5,11.828,7.307541,105.530589,3.46,1.025
1779,214424,Summer2018,2018,           2018-08-09 11:37:00,1.5,11.837,7.337539,105.986051,3.46,1.026
1780,214424,Summer2018,2018,           2018-08-09 12:07:00,1.5,11.89,7.347539,106.261722,3.46,1.025
1781,214424,Summer2018,2018,           2018-08-09 12:37:00,1.5,11.908,7.319541,105.901218,3.46,1.026
1782,214424,Summer2018,2018,           2018-08-09 13:07:00,1.5,12.103,7.307542,106.208331,3.46,1.023
1783,214424,Summer2018,2018,           2018-08-09 13:37:00,1.5,12.254,7.34554,107.135251,3.46,1.025
1784,214424,Summer2018,2018,           2018-08-09 14:07:00,1.5,12.369,7.332542,107.230765,3.46,1.024
1785,214424,Summer2018,2018,           2018-08-09 14:37:00,1.5,12.44,7.322542,107.260438,3.46,1.025
1786,214424,Summer2018,2018,           2018-08-09 15:07:00,1.5,12.493,7.326542,107.450465,3.46,1.024
1787,214424,Summer2018,2018,           2018-08-09 15:37:00,1.5,12.599,7.330543,107.772298,3.46,1.024
1788,214424,Summer2018,2018,           2018-08-09 16:07:00,1.5,12.643,7.325543,107.80802,3.46,1.025
1789,214424,Summer2018,2018,           2018-08-09 16:37:00,1.5,12.245,7.411536,108.075262,3.46,1.024
1790,214424,Summer2018,2018,           2018-08-09 17:07:00,1.5,12.307,7.416536,108.303599,3.46,1.024
1791,214424,Summer2018,2018,           2018-08-09 17:37:00,1.5,12.449,7.408537,108.542651,3.46,1.024
1792,214424,Summer2018,2018,           2018-08-09 18:07:00,1.5,12.757,7.38054,108.902675,3.46,1.024
1793,214424,Summer2018,2018,           2018-08-09 18:37:00,1.5,12.801,7.38154,109.027617,3.46,1.025
1794,214424,Summer2018,2018,           2018-08-09 19:07:00,1.5,12.722,7.390539,108.962488,3.47,1.024
1795,214424,Summer2018,2018,           2018-08-09 19:37:00,1.5,12.66,7.385539,108.733525,3.46,1.024
1796,214424,Summer2018,2018,           2018-08-09 20:07:00,1.5,12.652,7.353541,108.242494,3.46,1.025
1797,214424,Summer2018,2018,           2018-08-09 20:37:00,1.5,12.616,7.310544,107.520391,3.47,1.026
1798,214424,Summer2018,2018,           2018-08-09 21:07:00,1.5,12.616,7.253547,106.682111,3.47,1.024
1799,214424,Summer2018,2018,           2018-08-09 21:37:00,1.5,12.652,7.279546,107.153299,3.47,1.025
1800,214424,Summer2018,2018,           2018-08-09 22:07:00,1.5,12.599,7.231549,106.316909,3.46,1.024
1801,214424,Summer2018,2018,           2018-08-09 22:37:00,1.5,12.537,7.189551,105.548476,3.47,1.024
1802,214424,Summer2018,2018,           2018-08-09 23:07:00,1.5,12.449,7.279545,106.652787,3.47,1.024
1803,214424,Summer2018,2018,           2018-08-09 23:37:00,1.5,12.431,7.319543,107.194203,3.47,1.025
1804,214424,Summer2018,2018,           2018-08-10 00:07:00,1.5,12.466,7.264546,106.474836,3.46,1.024
1805,214424,Summer2018,2018,           2018-08-10 00:37:00,1.5,12.228,7.301543,106.429394,3.46,1.026
1806,214424,Summer2018,2018,           2018-08-10 01:07:00,1.5,12.041,7.369538,106.95517,3.46,1.026
1807,214424,Summer2018,2018,           2018-08-10 01:37:00,1.5,12.112,7.275544,105.765376,3.46,1.025
1808,214424,Summer2018,2018,           2018-08-10 02:07:00,1.5,12.192,7.243546,105.495919,3.46,1.025
1809,214424,Summer2018,2018,           2018-08-10 02:37:00,1.5,12.219,7.211549,105.095679,3.46,1.026
1810,214424,Summer2018,2018,           2018-08-10 03:07:00,1.5,12.13,7.216548,104.951599,3.46,1.025
1811,214424,Summer2018,2018,           2018-08-10 03:37:00,1.5,12.086,7.266545,105.57077,3.46,1.026
1812,214424,Summer2018,2018,           2018-08-10 04:07:00,1.5,12.05,7.245546,105.177658,3.46,1.026
1813,214424,Summer2018,2018,           2018-08-10 04:37:00,1.5,11.997,7.236546,104.917616,3.46,1.025
1814,214424,Summer2018,2018,           2018-08-10 05:07:00,1.5,11.944,7.221547,104.571068,3.46,1.025
1815,214424,Summer2018,2018,           2018-08-10 05:37:00,1.5,11.873,7.205548,104.166929,3.46,1.026
1816,214424,Summer2018,2018,           2018-08-10 06:07:00,1.5,11.864,7.254545,104.853249,3.46,1.025
1817,214424,Summer2018,2018,           2018-08-10 06:37:00,1.5,11.783,7.247545,104.5543,3.46,1.025
1818,214424,Summer2018,2018,           2018-08-10 07:07:00,1.5,11.748,7.267543,104.757145,3.46,1.026
1819,214424,Summer2018,2018,           2018-08-10 07:37:00,1.5,11.748,7.279543,104.930106,3.46,1.026
1820,214424,Summer2018,2018,           2018-08-10 08:07:00,1.5,11.766,7.272543,104.873294,3.46,1.025
1821,214424,Summer2018,2018,           2018-08-10 08:37:00,1.5,11.828,7.293542,105.328423,3.46,1.025
1822,214424,Summer2018,2018,           2018-08-10 09:07:00,1.5,11.837,7.346539,106.116042,3.46,1.025
1823,214424,Summer2018,2018,           2018-08-10 09:37:00,1.5,11.819,7.424534,107.197606,3.46,1.026
1824,214424,Summer2018,2018,           2018-08-10 10:07:00,1.5,11.846,7.345539,106.123875,3.46,1.025
1825,214424,Summer2018,2018,           2018-08-10 10:37:00,1.5,11.953,7.346539,106.403304,3.46,1.025
1826,214424,Summer2018,2018,           2018-08-10 11:07:00,1.5,12.095,7.298543,106.057821,3.46,1.025
1827,214424,Summer2018,2018,           2018-08-10 11:37:00,1.5,12.21,7.276544,106.020754,3.46,1.025
1828,214424,Summer2018,2018,           2018-08-10 12:07:00,1.5,12.254,7.293544,106.376874,3.46,1.025
1829,214424,Summer2018,2018,           2018-08-10 12:37:00,1.5,12.36,7.287544,106.550544,3.46,1.025
1830,214424,Summer2018,2018,           2018-08-10 13:07:00,1.5,12.378,7.300544,106.785053,3.46,1.025
1831,214424,Summer2018,2018,           2018-08-10 13:37:00,1.5,12.519,7.282545,106.869315,3.46,1.025
1832,214424,Summer2018,2018,           2018-08-10 14:07:00,1.5,12.201,7.424535,108.154434,3.46,1.026
1833,214424,Summer2018,2018,           2018-08-10 14:37:00,1.5,12.343,7.35154,107.443956,3.46,1.024
1834,214424,Summer2018,2018,           2018-08-10 15:07:00,1.5,12.458,7.345541,107.64207,3.47,1.025
1835,214424,Summer2018,2018,           2018-08-10 15:37:00,1.5,12.731,7.340542,108.247763,3.46,1.025
1836,214424,Summer2018,2018,           2018-08-10 16:07:00,1.5,12.854,7.320544,108.258361,3.46,1.025
1837,214424,Summer2018,2018,           2018-08-10 16:37:00,1.5,12.845,7.334543,108.442978,3.46,1.025
1838,214424,Summer2018,2018,           2018-08-10 17:07:00,1.5,12.854,7.330544,108.406234,3.47,1.024
1839,214424,Summer2018,2018,           2018-08-10 17:37:00,1.5,12.854,7.370541,108.997729,3.47,1.026
1840,214424,Summer2018,2018,           2018-08-10 18:07:00,1.5,13.038,7.358542,109.280189,3.47,1.025
1841,214424,Summer2018,2018,           2018-08-10 18:37:00,1.5,13.056,7.318545,108.730973,3.47,1.024
1842,214424,Summer2018,2018,           2018-08-10 19:07:00,1.5,13.012,7.336544,108.888662,3.46,1.026
1843,214424,Summer2018,2018,           2018-08-10 19:37:00,1.5,12.942,7.324544,108.536374,3.47,1.024
1844,214424,Summer2018,2018,           2018-08-10 20:07:00,1.5,12.863,7.352542,108.75402,3.47,1.026
1845,214424,Summer2018,2018,           2018-08-10 20:37:00,1.5,12.854,7.328544,108.37666,3.47,1.025
1846,214424,Summer2018,2018,           2018-08-10 21:07:00,1.5,12.828,7.311545,108.060752,3.47,1.026
1847,214424,Summer2018,2018,           2018-08-10 21:37:00,1.5,12.766,7.262547,107.183821,3.46,1.024
1848,214424,Summer2018,2018,           2018-08-10 22:07:00,1.5,12.704,7.290545,107.443729,3.47,1.025
1849,214424,Summer2018,2018,           2018-08-10 22:37:00,1.5,12.722,7.256548,106.986981,3.47,1.024
1850,214424,Summer2018,2018,           2018-08-10 23:07:00,1.5,12.731,7.21455,106.389812,3.47,1.026
