"","Sensor","deployment","year","timestamp","depth","Temperature","PAR","Acceleration.X","Acceleration.Y","Acceleration.Z","tilt","Battery","flag_Y","flag_Z","flag_X","flag_T"
"2070",695220,"Summer2018",2018,2018-08-15 16:07:00,9,10.131,81.4472,1.142,-0.1,0.22,-1.48345343895958,3.47,"n","n","n","n"
"2071",695220,"Summer2018",2018,2018-08-15 16:37:00,9,10.003,61.96287,1.126,-0.084,0.177,-1.49633390024134,3.47,"n","n","n","n"
"2072",695220,"Summer2018",2018,2018-08-15 17:07:00,9,9.994,24.06239,1.134,-0.087,0.191,-1.49422674181408,3.47,"n","n","n","n"
"2073",695220,"Summer2018",2018,2018-08-15 17:37:00,9,9.994,18.0268,1.134,-0.08,0.19,-1.50036627466988,3.47,"n","n","n","n"
"2074",695220,"Summer2018",2018,2018-08-15 18:07:00,9,10.194,6.82535,1.128,-0.087,0.192,-1.49382105948562,3.47,"n","n","n","n"
"2075",695220,"Summer2018",2018,2018-08-15 18:37:00,9,10.185,7.07343,1.123,-0.081,0.191,-1.49879279175564,3.47,"n","n","n","n"
"2076",695220,"Summer2018",2018,2018-08-15 19:07:00,9,10.058,6.62397,1.132,-0.074,0.192,-1.50551818224015,3.47,"n","n","n","n"
"2077",695220,"Summer2018",2018,2018-08-15 19:37:00,9,10.021,2.67807,1.131,-0.072,0.184,-1.50722163884608,3.47,"n","n","n","n"
"2078",695220,"Summer2018",2018,2018-08-15 20:07:00,9,9.957,1.31802,1.144,-0.079,0.195,-1.50184983929406,3.47,"n","n","n","n"
"2079",695220,"Summer2018",2018,2018-08-15 20:37:00,9,10.012,0.61757,1.134,-0.079,0.207,-1.50124379596481,3.47,"n","n","n","n"
"2080",695220,"Summer2018",2018,2018-08-15 21:07:00,9,10.122,0.06596,1.116,-0.087,0.192,-1.49299668665779,3.47,"n","n","n","n"
"2081",695220,"Summer2018",2018,2018-08-15 21:37:00,9,9.966,1.69452,1.132,-0.089,0.248,-1.49233581842021,3.47,"n","n","n","n"
"2082",695220,"Summer2018",2018,2018-08-15 22:07:00,9,9.985,0.60298,1.135,-0.077,0.192,-1.50305870968715,3.47,"n","n","n","n"
"2083",695220,"Summer2018",2018,2018-08-15 22:37:00,9,9.957,0.02802,1.129,-0.08,0.192,-1.50005539852208,3.47,"n","n","n","n"
"2087",695220,"Summer2018",2018,2018-08-16 00:37:00,9,10.058,1.71787,1.147,-0.082,0.172,-1.49942690414104,3.47,"n","n","n","n"
"2090",695220,"Summer2018",2018,2018-08-16 02:07:00,9,10.012,0.57379,1.134,-0.09,0.195,-1.49159725582545,3.47,"n","n","n","n"
"2091",695220,"Summer2018",2018,2018-08-16 02:37:00,9,9.994,0.75182,1.144,-0.09,0.19,-1.49228670167743,3.47,"n","n","n","n"
"2093",695220,"Summer2018",2018,2018-08-16 03:37:00,9,10.003,0.2615,1.159,-0.098,0.179,-1.48644132997345,3.47,"n","n","o","n"
"2096",695220,"Summer2018",2018,2018-08-16 05:07:00,9,10.012,1.28884,1.139,-0.103,0.236,-1.48061142372563,3.47,"n","n","n","n"
"2097",695220,"Summer2018",2018,2018-08-16 05:37:00,9,10.149,0.24691,1.129,-0.098,0.176,-1.48421087578351,3.47,"n","n","n","n"
"2099",695220,"Summer2018",2018,2018-08-16 06:37:00,9,10.376,0.96488,1.144,-0.093,0.167,-1.4896809947468,3.47,"n","n","n","n"
"2100",695220,"Summer2018",2018,2018-08-16 07:07:00,9,10.385,4.77652,1.144,-0.111,0.225,-1.47407113390104,3.47,"n","n","n","n"
"2101",695220,"Summer2018",2018,2018-08-16 07:37:00,9,10.521,10.42102,1.145,-0.084,0.169,-1.49756507140785,3.47,"n","n","n","n"
"2102",695220,"Summer2018",2018,2018-08-16 08:07:00,9,10.72,21.78299,1.127,-0.082,0.167,-1.49816477703309,3.47,"n","n","n","n"
"2103",695220,"Summer2018",2018,2018-08-16 08:37:00,9,10.594,33.85126,1.129,-0.097,0.236,-1.48509005839197,3.47,"n","n","n","n"
"2104",695220,"Summer2018",2018,2018-08-16 09:07:00,9,10.684,36.13357,1.137,-0.098,0.188,-1.48481708768085,3.47,"n","n","n","n"
"2105",695220,"Summer2018",2018,2018-08-16 09:37:00,9,10.81,54.58474,1.134,-0.077,0.19,-1.50299915913151,3.47,"n","n","n","n"
"2106",695220,"Summer2018",2018,2018-08-16 10:07:00,9,10.9,57.80683,1.148,-0.089,0.24,-1.49342495514666,3.47,"n","n","n","n"
"2107",695220,"Summer2018",2018,2018-08-16 10:37:00,9,10.837,76.94386,1.129,-0.073,0.184,-1.5062272196224,3.47,"n","n","n","n"
"2108",695220,"Summer2018",2018,2018-08-16 11:07:00,9,10.783,92.02116,1.136,-0.076,0.176,-1.50399446356084,3.47,"n","n","n","n"
"2109",695220,"Summer2018",2018,2018-08-16 11:37:00,9,10.765,110.94513,1.132,-0.08,0.184,-1.50024225212322,3.47,"n","n","n","n"
"2110",695220,"Summer2018",2018,2018-08-16 12:07:00,9,10.756,118.31742,1.134,-0.077,0.188,-1.50299915913151,3.47,"n","n","n","n"
"2111",695220,"Summer2018",2018,2018-08-16 12:37:00,9,10.639,131.91793,1.142,-0.08,0.179,-1.50085804213486,3.47,"n","n","n","n"
"2112",695220,"Summer2018",2018,2018-08-16 13:07:00,9,10.657,135.33265,1.127,-0.097,0.24,-1.48493870778398,3.47,"n","n","n","n"
"2113",695220,"Summer2018",2018,2018-08-16 13:37:00,9,10.891,94.79963,1.139,-0.095,0.24,-1.48758243632924,3.47,"n","n","n","n"
"2114",695220,"Summer2018",2018,2018-08-16 14:07:00,9,10.891,31.2946,1.142,-0.08,0.192,-1.50085804213486,3.47,"n","n","n","n"
"2115",695220,"Summer2018",2018,2018-08-16 14:37:00,9,10.936,17.48103,1.136,-0.074,0.188,-1.50574738587738,3.47,"n","n","n","n"
"2116",695220,"Summer2018",2018,2018-08-16 15:07:00,9,10.765,12.66832,1.131,-0.071,0.188,-1.50810229249808,3.47,"n","n","n","n"
"2117",695220,"Summer2018",2018,2018-08-16 15:37:00,9,10.648,33.60026,1.139,-0.077,0.185,-1.50329587101555,3.47,"n","n","n","n"
"2118",695220,"Summer2018",2018,2018-08-16 16:07:00,9,10.729,20.42586,1.137,-0.077,0.182,-1.50317749798425,3.47,"n","n","n","n"
"2119",695220,"Summer2018",2018,2018-08-16 16:37:00,9,10.657,28.83133,1.127,-0.068,0.199,-1.510532209597,3.47,"n","n","n","n"
"2120",695220,"Summer2018",2018,2018-08-16 17:07:00,9,10.837,19.62618,1.136,-0.079,0.193,-1.50136585411178,3.47,"n","n","n","n"
"2121",695220,"Summer2018",2018,2018-08-16 17:37:00,9,10.918,21.62247,1.139,-0.084,0.185,-1.49718069393148,3.47,"n","n","n","n"
"2122",695220,"Summer2018",2018,2018-08-16 18:07:00,9,11.062,17.48103,1.126,-0.079,0.195,-1.50075124851316,3.47,"n","n","n","n"
"2123",695220,"Summer2018",2018,2018-08-16 18:37:00,9,10.738,6.31752,1.144,-0.087,0.184,-1.49489347735461,3.47,"n","n","n","n"
"2124",695220,"Summer2018",2018,2018-08-16 19:07:00,9,10.639,3.72584,1.127,-0.09,0.236,-1.49110740967633,3.47,"n","n","n","n"
"2125",695220,"Summer2018",2018,2018-08-16 19:37:00,9,10.846,1.40266,1.128,-0.089,0.231,-1.49205873616579,3.47,"n","n","n","n"
"2126",695220,"Summer2018",2018,2018-08-16 20:07:00,9,10.972,0.89775,1.129,-0.077,0.192,-1.50269983126758,3.47,"n","n","n","n"
"2129",695220,"Summer2018",2018,2018-08-16 21:37:00,9,10.801,0.58546,1.136,-0.084,0.192,-1.49698699082235,3.47,"n","n","n","n"
"2133",695220,"Summer2018",2018,2018-08-16 23:37:00,9,10.585,0.92694,1.136,-0.072,0.172,-1.50750070860627,3.47,"n","n","n","n"
"2137",695220,"Summer2018",2018,2018-08-17 01:37:00,9,10.864,0.81895,1.132,-0.074,0.198,-1.50551818224015,3.47,"n","n","n","n"
"2138",695220,"Summer2018",2018,2018-08-17 02:07:00,9,10.864,1.88422,1.129,-0.084,0.24,-1.49653103551896,3.47,"n","n","n","n"
"2139",695220,"Summer2018",2018,2018-08-17 02:37:00,9,10.864,0.7956,1.123,-0.072,0.193,-1.506769979381,3.47,"n","n","n","n"
"2140",695220,"Summer2018",2018,2018-08-17 03:07:00,9,10.882,1.04368,1.132,-0.08,0.192,-1.50024225212322,3.47,"n","n","n","n"
"2141",695220,"Summer2018",2018,2018-08-17 03:37:00,9,10.936,0.17978,1.137,-0.08,0.195,-1.50055149443874,3.47,"n","n","n","n"
"2143",695220,"Summer2018",2018,2018-08-17 04:37:00,9,10.675,1.92508,1.139,-0.082,0.195,-1.49892734472398,3.47,"n","n","n","n"
"2144",695220,"Summer2018",2018,2018-08-17 05:07:00,9,10.747,0.31112,1.136,-0.081,0.19,-1.49961397930642,3.47,"n","n","n","n"
"2145",695220,"Summer2018",2018,2018-08-17 05:37:00,9,10.846,0.9999,1.132,-0.089,0.23,-1.49233581842021,3.47,"n","n","n","n"
"2147",695220,"Summer2018",2018,2018-08-17 06:37:00,9,10.747,2.16441,1.139,-0.077,0.176,-1.50329587101555,3.47,"n","n","n","n"
"2148",695220,"Summer2018",2018,2018-08-17 07:07:00,9,10.729,5.58496,1.136,-0.08,0.198,-1.50048986267627,3.47,"n","n","n","n"
"2149",695220,"Summer2018",2018,2018-08-17 07:37:00,9,10.738,11.35497,1.127,-0.08,0.184,-1.49993027956197,3.47,"n","n","n","n"
"2150",695220,"Summer2018",2018,2018-08-17 08:07:00,9,10.747,12.15465,1.132,-0.077,0.176,-1.5028797438328,3.47,"n","n","n","n"
"2151",695220,"Summer2018",2018,2018-08-17 08:37:00,9,10.774,28.33225,1.135,-0.084,0.191,-1.49692219680571,3.47,"n","n","n","n"
"2152",695220,"Summer2018",2018,2018-08-17 09:07:00,9,10.828,40.9171,1.139,-0.08,0.188,-1.50067443489729,3.47,"n","n","n","n"
"2153",695220,"Summer2018",2018,2018-08-17 09:37:00,9,10.918,51.99597,1.132,-0.08,0.195,-1.50024225212322,3.47,"n","n","n","n"
"2154",695220,"Summer2018",2018,2018-08-17 10:07:00,9,10.774,14.06923,1.129,-0.082,0.19,-1.498292991482,3.47,"n","n","n","n"
"2155",695220,"Summer2018",2018,2018-08-17 10:37:00,9,10.72,10.51734,1.139,-0.084,0.19,-1.49718069393148,3.47,"n","n","n","n"
"2156",695220,"Summer2018",2018,2018-08-17 11:07:00,9,10.756,15.98381,1.128,-0.088,0.238,-1.49293983725193,3.47,"n","n","n","n"
"2157",695220,"Summer2018",2018,2018-08-17 11:37:00,9,10.72,19.35183,1.134,-0.08,0.187,-1.50036627466988,3.47,"n","n","n","n"
"2158",695220,"Summer2018",2018,2018-08-17 12:07:00,9,10.855,135.89885,1.143,-0.081,0.192,-1.50004845904129,3.47,"n","n","n","n"
"2159",695220,"Summer2018",2018,2018-08-17 12:37:00,9,10.9,149.49352,1.135,-0.074,0.188,-1.50569023578275,3.47,"n","n","n","n"
"2160",695220,"Summer2018",2018,2018-08-17 13:07:00,9,10.864,47.13948,1.123,-0.077,0.199,-1.50233713584402,3.47,"n","n","n","n"
"2161",695220,"Summer2018",2018,2018-08-17 13:37:00,9,10.864,16.29026,1.136,-0.077,0.192,-1.50311815588017,3.47,"n","n","n","n"
"2162",695220,"Summer2018",2018,2018-08-17 14:07:00,9,10.81,11.67017,1.136,-0.085,0.192,-1.49611155294163,3.47,"n","n","n","n"
"2163",695220,"Summer2018",2018,2018-08-17 14:37:00,9,10.738,7.43825,1.132,-0.077,0.18,-1.5028797438328,3.47,"n","n","n","n"
"2164",695220,"Summer2018",2018,2018-08-17 15:07:00,9,10.864,54.12944,1.134,-0.077,0.192,-1.50299915913151,3.47,"n","n","n","n"
"2165",695220,"Summer2018",2018,2018-08-17 15:37:00,9,10.765,54.15863,1.136,-0.079,0.198,-1.50136585411178,3.47,"n","n","n","n"
"2166",695220,"Summer2018",2018,2018-08-17 16:07:00,9,10.837,28.22427,1.136,-0.08,0.184,-1.50048986267627,3.47,"n","n","n","n"
"2167",695220,"Summer2018",2018,2018-08-17 16:37:00,9,10.855,57.52081,1.135,-0.084,0.215,-1.49692219680571,3.47,"n","n","n","n"
"2168",695220,"Summer2018",2018,2018-08-17 17:07:00,9,10.909,45.26576,1.136,-0.077,0.199,-1.50311815588017,3.47,"n","n","n","n"
"2169",695220,"Summer2018",2018,2018-08-17 17:37:00,9,10.999,14.53328,1.142,-0.079,0.185,-1.50172947567462,3.47,"n","n","n","n"
"2170",695220,"Summer2018",2018,2018-08-17 18:07:00,9,10.837,5.71046,1.134,-0.074,0.192,-1.50563298532133,3.47,"n","n","n","n"
"2171",695220,"Summer2018",2018,2018-08-17 18:37:00,9,10.63,3.83383,1.134,-0.077,0.196,-1.50299915913151,3.47,"n","n","n","n"
"2172",695220,"Summer2018",2018,2018-08-17 19:07:00,9,10.747,3.33475,1.127,-0.073,0.192,-1.50611295287108,3.47,"n","n","n","n"
"2173",695220,"Summer2018",2018,2018-08-17 19:37:00,9,10.819,0.03677,1.127,-0.072,0.184,-1.50699660738063,3.47,"n","n","n","n"
"2174",695220,"Summer2018",2018,2018-08-17 20:07:00,9,10.882,0.00467,1.132,-0.072,0.19,-1.50727764922661,3.47,"n","n","n","n"
"2175",695220,"Summer2018",2018,2018-08-17 20:37:00,9,10.729,1.30927,1.134,-0.08,0.179,-1.50036627466988,3.47,"n","n","n","n"
"2179",695220,"Summer2018",2018,2018-08-17 22:37:00,9,10.954,0.12433,1.139,-0.076,0.195,-1.50416989135665,3.47,"n","n","n","n"
"2182",695220,"Summer2018",2018,2018-08-18 00:07:00,9,10.783,1.032,1.136,-0.08,0.192,-1.50048986267627,3.47,"n","n","n","n"
"2183",695220,"Summer2018",2018,2018-08-18 00:37:00,9,10.675,1.37056,1.136,-0.077,0.184,-1.50311815588017,3.47,"n","n","n","n"
"2188",695220,"Summer2018",2018,2018-08-18 03:07:00,9,10.801,0.12141,1.134,-0.077,0.184,-1.50299915913151,3.47,"n","n","n","n"
"2189",695220,"Summer2018",2018,2018-08-18 03:37:00,9,10.855,0.51542,1.132,-0.079,0.192,-1.50112130860371,3.47,"n","n","n","n"
"2191",695220,"Summer2018",2018,2018-08-18 04:37:00,9,10.693,0.83646,1.127,-0.089,0.236,-1.49198916018071,3.47,"n","n","n","n"
"2192",695220,"Summer2018",2018,2018-08-18 05:07:00,9,10.702,0.65551,1.139,-0.079,0.185,-1.50154814147001,3.47,"n","n","n","n"
"2193",695220,"Summer2018",2018,2018-08-18 05:37:00,9,10.801,0.75474,1.136,-0.072,0.204,-1.50750070860627,3.47,"n","n","n","n"
"2194",695220,"Summer2018",2018,2018-08-18 06:07:00,9,10.909,1.05827,1.144,-0.077,0.19,-1.50359000101253,3.47,"n","n","n","n"
"2195",695220,"Summer2018",2018,2018-08-18 06:37:00,9,10.819,4.0819,1.135,-0.077,0.185,-1.50305870968715,3.47,"n","n","n","n"
"2196",695220,"Summer2018",2018,2018-08-18 07:07:00,9,10.72,7.31275,1.131,-0.068,0.195,-1.51074483235021,3.47,"n","n","n","n"
"2197",695220,"Summer2018",2018,2018-08-18 07:37:00,9,10.711,16.00132,1.15,-0.077,0.185,-1.50393959605069,3.47,"n","n","n","n"
"2198",695220,"Summer2018",2018,2018-08-18 08:07:00,9,10.828,26.97804,1.136,-0.072,0.207,-1.50750070860627,3.47,"n","n","n","n"
"2199",695220,"Summer2018",2018,2018-08-18 08:37:00,9,10.819,13.71025,1.132,-0.073,0.188,-1.50639786582441,3.47,"n","n","n","n"
"2200",695220,"Summer2018",2018,2018-08-18 09:07:00,9,10.765,12.79965,1.144,-0.072,0.2,-1.50794216636933,3.47,"n","n","n","n"
"2201",695220,"Summer2018",2018,2018-08-18 09:37:00,9,10.864,16.94985,1.128,-0.084,0.255,-1.49646543962723,3.47,"n","n","n","n"
"2202",695220,"Summer2018",2018,2018-08-18 10:07:00,9,10.882,10.94345,1.159,-0.082,0.216,-1.50016337748249,3.47,"n","n","o","n"
"2203",695220,"Summer2018",2018,2018-08-18 10:37:00,9,10.801,13.01855,1.134,-0.072,0.211,-1.50738937482806,3.47,"n","n","n","n"
"2204",695220,"Summer2018",2018,2018-08-18 11:07:00,9,10.72,7.53165,1.132,-0.08,0.204,-1.50024225212322,3.47,"n","n","n","n"
"2205",695220,"Summer2018",2018,2018-08-18 11:37:00,9,10.837,26.31261,1.116,-0.072,0.185,-1.50636948736934,3.47,"n","n","n","n"
"2206",695220,"Summer2018",2018,2018-08-18 12:07:00,9,11.026,155.85307,1.116,-0.072,0.199,-1.50636948736934,3.47,"n","n","n","n"
"2207",695220,"Summer2018",2018,2018-08-18 12:37:00,9,11.053,34.82606,1.151,-0.072,0.199,-1.50832342766009,3.47,"n","n","n","n"
"2208",695220,"Summer2018",2018,2018-08-18 13:07:00,9,10.963,31.44928,1.143,-0.073,0.211,-1.50701593602715,3.47,"n","n","n","n"
"2209",695220,"Summer2018",2018,2018-08-18 13:37:00,9,10.765,35.8067,1.137,-0.103,0.231,-1.48045364814814,3.47,"n","n","n","n"
"2210",695220,"Summer2018",2018,2018-08-18 14:07:00,9,10.81,34.16354,1.11,-0.072,0.199,-1.50602220486898,3.47,"n","n","o","n"
"2211",695220,"Summer2018",2018,2018-08-18 14:37:00,9,11.008,27.67558,1.119,-0.092,0.18,-1.48876456190686,3.47,"n","n","n","n"
"2212",695220,"Summer2018",2018,2018-08-18 15:07:00,9,11.026,17.87212,1.135,-0.097,0.259,-1.48554093315147,3.47,"n","n","n","n"
"2213",695220,"Summer2018",2018,2018-08-18 15:37:00,9,11.134,30.56495,1.136,-0.096,0.236,-1.48648959426869,3.47,"n","n","n","n"
"2214",695220,"Summer2018",2018,2018-08-18 16:07:00,9,11.152,35.02452,1.136,-0.079,0.207,-1.50136585411178,3.47,"n","n","n","n"
"2215",695220,"Summer2018",2018,2018-08-18 16:37:00,9,11.152,46.76007,1.137,-0.077,0.195,-1.50317749798425,3.47,"n","n","n","n"
"2216",695220,"Summer2018",2018,2018-08-18 17:07:00,9,11.143,12.46402,1.136,-0.077,0.195,-1.50311815588017,3.47,"n","n","n","n"
"2217",695220,"Summer2018",2018,2018-08-18 17:37:00,9,11.161,13.40963,1.134,-0.08,0.2,-1.50036627466988,3.47,"n","n","n","n"
"2218",695220,"Summer2018",2018,2018-08-18 18:07:00,9,11.215,16.78349,1.132,-0.08,0.227,-1.50024225212322,3.47,"n","n","n","n"
"2219",695220,"Summer2018",2018,2018-08-18 18:37:00,9,11.206,8.48602,1.119,-0.087,0.24,-1.49320442750883,3.47,"n","n","n","n"
"2220",695220,"Summer2018",2018,2018-08-18 19:07:00,9,11.08,2.28407,1.136,-0.08,0.201,-1.50048986267627,3.47,"n","n","n","n"
"2221",695220,"Summer2018",2018,2018-08-18 19:37:00,9,11.224,2.80357,1.139,-0.079,0.199,-1.50154814147001,3.47,"n","n","n","n"
"2223",695220,"Summer2018",2018,2018-08-18 20:37:00,9,11.188,0.88608,1.12,-0.077,0.198,-1.50215433770506,3.47,"n","n","n","n"
"2224",695220,"Summer2018",2018,2018-08-18 21:07:00,9,11.179,1.6595,1.095,-0.077,0.211,-1.50059225612273,3.48,"n","n","o","n"
"2227",695220,"Summer2018",2018,2018-08-18 22:37:00,9,11.035,0.99406,1.137,-0.087,0.259,-1.49442798675422,3.47,"n","n","n","n"
"2228",695220,"Summer2018",2018,2018-08-18 23:07:00,9,11.026,0.12725,1.134,-0.089,0.243,-1.49247363102362,3.47,"n","n","n","n"
"2229",695220,"Summer2018",2018,2018-08-18 23:37:00,9,10.945,0.86856,1.136,-0.074,0.2,-1.50574738587738,3.47,"n","n","n","n"
"2232",695220,"Summer2018",2018,2018-08-19 01:07:00,9,10.864,0.43662,1.121,-0.077,0.211,-1.50221537861905,3.47,"n","n","n","n"
"2233",695220,"Summer2018",2018,2018-08-19 01:37:00,9,10.909,0.22064,1.132,-0.074,0.209,-1.50551818224015,3.47,"n","n","n","n"
"2236",695220,"Summer2018",2018,2018-08-19 03:07:00,9,10.729,0.28193,1.145,-0.09,0.222,-1.49235498799426,3.47,"n","n","n","n"
"2237",695220,"Summer2018",2018,2018-08-19 03:37:00,9,10.693,0.01926,1.175,-0.079,0.198,-1.50366331897612,3.47,"n","n","o","n"
"2238",695220,"Summer2018",2018,2018-08-19 04:07:00,9,10.702,0.29653,1.134,-0.074,0.216,-1.50563298532133,3.47,"n","n","n","n"
"2239",695220,"Summer2018",2018,2018-08-19 04:37:00,9,10.639,0.45121,1.113,-0.084,0.268,-1.49546743596656,3.47,"n","n","n","n"
"2242",695220,"Summer2018",2018,2018-08-19 06:07:00,9,10.612,1.29176,1.144,-0.073,0.195,-1.50707153723996,3.47,"n","n","n","n"
"2243",695220,"Summer2018",2018,2018-08-19 06:37:00,9,10.557,2.47961,1.139,-0.08,0.199,-1.50067443489729,3.47,"n","n","n","n"
"2244",695220,"Summer2018",2018,2018-08-19 07:07:00,9,10.503,0.97655,1.144,-0.079,0.239,-1.50184983929406,3.47,"n","n","n","n"
"2245",695220,"Summer2018",2018,2018-08-19 07:37:00,9,10.458,2.87946,1.132,-0.087,0.267,-1.49409198939923,3.47,"n","n","n","n"
"2246",695220,"Summer2018",2018,2018-08-19 08:07:00,9,10.376,3.07208,1.112,-0.08,0.184,-1.49897761461039,3.47,"n","n","n","n"
"2247",695220,"Summer2018",2018,2018-08-19 08:37:00,9,10.394,13.07984,1.139,-0.077,0.207,-1.50329587101555,3.47,"n","n","n","n"
"2248",695220,"Summer2018",2018,2018-08-19 09:07:00,9,10.358,57.40699,1.143,-0.113,0.248,-1.47225389751293,3.47,"n","n","n","n"
"2249",695220,"Summer2018",2018,2018-08-19 09:37:00,9,10.449,61.11065,1.136,-0.111,0.248,-1.47339425572435,3.47,"n","n","n","n"
"2250",695220,"Summer2018",2018,2018-08-19 10:07:00,9,10.512,92.73621,1.134,-0.081,0.233,-1.49948886200961,3.47,"n","n","n","n"
"2251",695220,"Summer2018",2018,2018-08-19 10:37:00,9,10.485,110.20673,1.136,-0.104,0.241,-1.47950151904455,3.47,"n","n","n","n"
"2252",695220,"Summer2018",2018,2018-08-19 11:07:00,9,10.422,64.82306,1.148,-0.077,0.231,-1.50382346858548,3.47,"n","n","n","n"
"2253",695220,"Summer2018",2018,2018-08-19 11:37:00,9,10.44,51.78,1.137,-0.079,0.215,-1.50142672293323,3.47,"n","n","n","n"
"2254",695220,"Summer2018",2018,2018-08-19 12:07:00,9,10.467,61.58345,1.12,-0.08,0.206,-1.49948886200961,3.47,"n","n","n","n"
"2255",695220,"Summer2018",2018,2018-08-19 12:37:00,9,10.449,143.4375,1.137,-0.084,0.243,-1.49705167148459,3.47,"n","n","n","n"
"2256",695220,"Summer2018",2018,2018-08-19 13:07:00,9,10.512,78.57533,1.123,-0.09,0.209,-1.49082477321951,3.47,"n","n","n","n"
"2257",695220,"Summer2018",2018,2018-08-19 13:37:00,9,10.485,62.70126,1.127,-0.074,0.207,-1.50522939950646,3.47,"n","n","n","n"
"2258",695220,"Summer2018",2018,2018-08-19 14:07:00,9,10.485,110.14544,1.145,-0.092,0.215,-1.49061922734742,3.47,"n","n","n","n"
"2259",695220,"Summer2018",2018,2018-08-19 14:37:00,9,10.566,97.38548,1.135,-0.097,0.236,-1.48554093315147,3.47,"n","n","n","n"
"2260",695220,"Summer2018",2018,2018-08-19 15:07:00,9,10.612,72.19535,1.127,-0.089,0.201,-1.49198916018071,3.47,"n","n","n","n"
"2261",695220,"Summer2018",2018,2018-08-19 15:37:00,9,10.585,72.33836,1.199,-0.068,0.216,-1.51414308765134,3.47,"n","n","o","n"
"2262",695220,"Summer2018",2018,2018-08-19 16:07:00,9,10.585,55.21515,1.131,-0.089,0.255,-1.4922667304667,3.47,"n","n","n","n"
"2263",695220,"Summer2018",2018,2018-08-19 16:37:00,9,10.621,18.99285,1.129,-0.087,0.2,-1.49388897088222,3.47,"n","n","n","n"
"2264",695220,"Summer2018",2018,2018-08-19 17:07:00,9,10.612,19.49776,1.132,-0.081,0.207,-1.49936330485037,3.47,"n","n","n","n"
"2265",695220,"Summer2018",2018,2018-08-19 17:37:00,9,10.612,23.84934,1.134,-0.077,0.199,-1.50299915913151,3.47,"n","n","n","n"
"2266",695220,"Summer2018",2018,2018-08-19 18:07:00,9,10.603,8.13287,1.132,-0.074,0.207,-1.50551818224015,3.47,"n","n","n","n"
"2267",695220,"Summer2018",2018,2018-08-19 18:37:00,9,10.603,6.54225,1.14,-0.087,0.246,-1.49462817865965,3.47,"n","n","n","n"
"2268",695220,"Summer2018",2018,2018-08-19 19:07:00,9,10.594,3.44566,1.142,-0.079,0.192,-1.50172947567462,3.47,"n","n","n","n"
"2269",695220,"Summer2018",2018,2018-08-19 19:37:00,9,10.575,1.35013,1.155,-0.073,0.199,-1.50767682160827,3.47,"n","n","n","n"
"2272",695220,"Summer2018",2018,2018-08-19 21:07:00,9,10.548,0.65843,1.137,-0.093,0.248,-1.48918381177631,3.47,"n","n","n","n"
"2278",695220,"Summer2018",2018,2018-08-20 00:07:00,9,10.467,1.32094,1.139,-0.084,0.248,-1.49718069393148,3.47,"n","n","n","n"
"2279",695220,"Summer2018",2018,2018-08-20 00:37:00,9,10.385,0.43954,1.135,-0.073,0.193,-1.50656761365811,3.47,"n","n","n","n"
"2280",695220,"Summer2018",2018,2018-08-20 01:07:00,9,10.394,0.1039,1.135,-0.073,0.188,-1.50656761365811,3.47,"n","n","n","n"
"2282",695220,"Summer2018",2018,2018-08-20 02:07:00,9,10.385,1.06995,1.136,-0.072,0.19,-1.50750070860627,3.47,"n","n","n","n"
"2283",695220,"Summer2018",2018,2018-08-20 02:37:00,9,10.276,1.51065,1.145,-0.09,0.248,-1.49235498799426,3.47,"n","n","n","n"
"2289",695220,"Summer2018",2018,2018-08-20 05:37:00,9,10.185,0.05429,1.127,-0.081,0.199,-1.49904747229112,3.47,"n","n","n","n"
"2291",695220,"Summer2018",2018,2018-08-20 06:37:00,9,10.058,3.43982,1.142,-0.088,0.24,-1.49389051293318,3.47,"n","n","n","n"
"2292",695220,"Summer2018",2018,2018-08-20 07:07:00,9,10.03,4.74442,1.123,-0.074,0.198,-1.50499652979262,3.47,"n","n","n","n"
"2293",695220,"Summer2018",2018,2018-08-20 07:37:00,9,10.049,11.18569,1.126,-0.093,0.262,-1.48839011866236,3.47,"n","n","n","n"
"2294",695220,"Summer2018",2018,2018-08-20 08:07:00,9,10.003,19.73708,1.139,-0.079,0.176,-1.50154814147001,3.47,"n","n","n","n"
"2295",695220,"Summer2018",2018,2018-08-20 08:37:00,9,9.957,22.26748,1.128,-0.076,0.204,-1.5035221146544,3.47,"n","n","n","n"
"2296",695220,"Summer2018",2018,2018-08-20 09:07:00,9,9.921,39.44323,1.129,-0.077,0.207,-1.50269983126758,3.47,"n","n","n","n"
"2297",695220,"Summer2018",2018,2018-08-20 09:37:00,9,9.948,54.12652,1.135,-0.077,0.195,-1.50305870968715,3.47,"n","n","n","n"
